Unnamed: 0,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
岡崎カントリー倶楽部,アウト,Bグリーン,ブルー,2021.09.14,イン,Bグリーン,ブルー,2021.09.14,72,6365,77.8,140
岡崎カントリー倶楽部,アウト,Bグリーン,ホワイト,2021.09.14,イン,Bグリーン,ホワイト,2021.09.14,72,5963,75.2,139
岡崎カントリー倶楽部,アウト,Bグリーン,グリーン,2021.09.14,イン,Bグリーン,グリーン,2021.09.14,72,5570,72.8,133
岡崎カントリー倶楽部,アウト,Bグリーン,レッド,2021.09.14,イン,Bグリーン,レッド,2021.09.14,72,4825,68.5,126
小原カントリークラブ,アウト,ベント,Fバック,2009.07.09,イン,ベント,Fバック,2009.07.09,72,7059,78.8,143
小原カントリークラブ,アウト,ベント,バック,2009.07.09,イン,ベント,バック,2009.07.09,72,6592,76.5,137
小原カントリークラブ,アウト,ベント,レギュラー,2009.07.09,イン,ベント,レギュラー,2009.07.09,72,6308,75.1,134
小原カントリークラブ,アウト,ベント,ゴールド,2009.07.09,イン,ベント,ゴールド,2009.07.09,72,5813,72.7,128
小原カントリークラブ,アウト,ベント,レディース,2009.07.09,イン,ベント,レディース,2009.07.09,72,5273,70.1,120
春日井カントリークラブ,東アウト,EG,バック,2020.11.19,東イン,EG,バック,2020.11.19,72,6883,81.0,152
春日井カントリークラブ,東アウト,EG,レギュラー,2020.11.19,東イン,EG,レギュラー,2020.11.19,72,6407,78.7,148
春日井カントリークラブ,東アウト,EG,フロント1,2020.11.19,東イン,EG,フロント1,2020.11.19,72,6034,76.4,143
春日井カントリークラブ,東アウト,EG,レディース,2020.11.19,東イン,EG,レディース,2020.11.19,72,5708,74.4,139
春日井カントリークラブ,東アウト,GG,バック,2020.11.19,東イン,GG,バック,2020.11.19,72,6846,80.9,152
春日井カントリークラブ,東アウト,GG,レギュラー,2020.11.19,東イン,GG,レギュラー,2020.11.19,72,6373,78.5,146
春日井カントリークラブ,東アウト,GG,フロント1,2020.11.19,東イン,GG,フロント1,2020.11.19,72,6006,76.4,141
春日井カントリークラブ,東アウト,GG,レディース,2020.11.19,東イン,GG,レディース,2020.11.19,72,5682,74.3,138
春日井カントリークラブ,西アウト,LG,バック,2020.11.19,西イン,LG,バック,2020.11.19,72,6886,80.3,146
春日井カントリークラブ,西アウト,LG,レギュラー,2020.11.19,西イン,LG,レギュラー,2020.11.19,72,6465,78.2,142
春日井カントリークラブ,西アウト,LG,フロント1,2020.11.19,西イン,LG,フロント1,2020.11.19,72,6105,76.1,136
春日井カントリークラブ,西アウト,LG,レディース,2020.11.19,西イン,LG,レディース,2020.11.19,72,5712,73.9,133
春日井カントリークラブ,西アウト,GG,バック,2020.11.19,西イン,GG,バック,2020.11.19,72,6926,80.5,145
春日井カントリークラブ,西アウト,GG,レギュラー,2020.11.19,西イン,GG,レギュラー,2020.11.19,72,6501,78.3,140
春日井カントリークラブ,西アウト,GG,フロント1,2020.11.19,西イン,GG,フロント1,2020.11.19,72,6137,76.0,135
春日井カントリークラブ,西アウト,GG,レディース,2020.11.19,西イン,GG,レディース,2020.11.19,72,5732,73.7,129
加茂ゴルフ倶楽部,アウト,左,バック,2014.03.14,イン,左,バック,2014.03.14,72,7040,81.4,145
加茂ゴルフ倶楽部,アウト,左,レギュラー,2014.03.14,イン,左,レギュラー,2014.03.14,72,6596,78.8,138
加茂ゴルフ倶楽部,アウト,左,フロント1,2014.03.14,イン,左,フロント1,2014.03.14,72,6176,76.1,134
加茂ゴルフ倶楽部,アウト,左,フロント2,2014.03.14,イン,左,フロント2,2014.03.14,72,5954,74.6,133
加茂ゴルフ倶楽部,アウト,左,レディース,2014.03.14,イン,左,レディース,2014.03.14,72,5023,69.2,129
加茂ゴルフ倶楽部,アウト,右,バック,2014.03.14,イン,右,バック,2014.03.14,72,6957,80.8,144
加茂ゴルフ倶楽部,アウト,右,レギュラー,2014.03.14,イン,右,レギュラー,2014.03.14,72,6503,78.1,136
加茂ゴルフ倶楽部,アウト,右,フロント1,2014.03.14,イン,右,フロント1,2014.03.14,72,6109,75.5,134
加茂ゴルフ倶楽部,アウト,右,フロント2,2014.03.14,イン,右,フロント2,2014.03.14,72,5895,74.1,132
加茂ゴルフ倶楽部,アウト,右,レディース,2014.03.14,イン,右,レディース,2014.03.14,72,4953,69.1,124
キャッスルヒルカントリークラブ,アウト,ベント,バック,2017.02.14,イン,ベント,バック,2017.02.14,72,6789,80.1,151
キャッスルヒルカントリークラブ,アウト,ベント,レギュラー,2017.02.14,イン,ベント,レギュラー,2017.02.14,72,6518,78.7,146
キャッスルヒルカントリークラブ,アウト,ベント,フロント,2017.02.14,イン,ベント,フロント,2017.02.14,72,6073,75.7,141
キャッスルヒルカントリークラブ,アウト,ベント,シニア,2017.02.14,イン,ベント,シニア,2017.02.14,72,5471,71.8,135
キャッスルヒルカントリークラブ,アウト,ベント,レディース1,2017.02.14,イン,ベント,レディース1,2017.02.14,72,4926,68.8,129
キャッスルヒルカントリークラブ,アウト,ベント,レディース2,2017.02.14,イン,ベント,レディース2,2017.02.14,72,5163,70.0,131
吉良カントリークラブ,三ヶ根(東)M,メイン,バック,2014.04.18,三河湾(西)M,メイン,バック,2014.04.18,72,6173,77.2,137
吉良カントリークラブ,三ヶ根(東)M,メイン,レギュラー,2014.04.18,三河湾(西)M,メイン,レギュラー,2014.04.18,72,5840,75.1,133
吉良カントリークラブ,三ヶ根(東)M,メイン,フロント,2014.04.18,三河湾(西)M,メイン,フロント,2014.04.18,72,5669,74.0,131
吉良カントリークラブ,三ヶ根(東)M,メイン,レディース,2014.04.18,三河湾(西)M,メイン,レディース,2014.04.18,72,4830,68.8,125
吉良カントリークラブ,三ヶ根(東)S,サブ,バック,2014.04.18,三河湾(西)S,サブ,バック,2014.04.18,72,5919,75.8,135
吉良カントリークラブ,三ヶ根(東)S,サブ,レギュラー,2014.04.18,三河湾(西)S,サブ,レギュラー,2014.04.18,72,5559,73.3,134
吉良カントリークラブ,三ヶ根(東)S,サブ,フロント,2014.04.18,三河湾(西)S,サブ,フロント,2014.04.18,72,5351,72.0,133
吉良カントリークラブ,三ヶ根(東)S,サブ,レディース,2014.04.18,三河湾(西)S,サブ,レディース,2014.04.18,72,4580,67.6,125
ゴルフ倶楽部大樹旭コース,東,BG,バック,2014.05.20,北,BG,バック,2014.05.20,72,6742,80.2,143
ゴルフ倶楽部大樹旭コース,東,BG,レギュラー,2014.05.20,北,BG,レギュラー,2014.05.20,72,6442,78.5,141
ゴルフ倶楽部大樹旭コース,東,BG,フロント,2014.05.20,北,BG,フロント,2014.05.20,72,6006,75.8,135
ゴルフ倶楽部大樹旭コース,東,BG,レディース,2014.05.20,北,BG,レディース,2014.05.20,72,5284,71.7,129
ゴルフ倶楽部大樹旭コース,東,KG,バック,2014.05.20,北,KG,バック,2014.05.20,72,6523,79.3,142
ゴルフ倶楽部大樹旭コース,東,KG,レギュラー,2014.05.20,北,KG,レギュラー,2014.05.20,72,6237,77.5,139
ゴルフ倶楽部大樹旭コース,東,KG,フロント,2014.05.20,北,KG,フロント,2014.05.20,72,5795,74.5,134
ゴルフ倶楽部大樹旭コース,東,KG,レディース,2014.05.20,北,KG,レディース,2014.05.20,72,5084,70.9,129
ゴルフ倶楽部大樹旭コース,北,BG,バック,2014.05.20,西,BG,バック,2014.05.20,72,6596,79.6,141
ゴルフ倶楽部大樹旭コース,北,BG,レギュラー,2014.05.20,西,BG,レギュラー,2014.05.20,72,6293,77.7,138
ゴルフ倶楽部大樹旭コース,北,BG,フロント,2014.05.20,西,BG,フロント,2014.05.20,72,5898,75.2,135
ゴルフ倶楽部大樹旭コース,北,BG,レディース,2014.05.20,西,BG,レディース,2014.05.20,72,5214,71.1,131
ゴルフ倶楽部大樹旭コース,北,KG,バック,2014.05.20,西,KG,バック,2014.05.20,72,6454,78.9,145
ゴルフ倶楽部大樹旭コース,北,KG,レギュラー,2014.05.20,西,KG,レギュラー,2014.05.20,72,6163,77.0,140
ゴルフ倶楽部大樹旭コース,北,KG,フロント,2014.05.20,西,KG,フロント,2014.05.20,72,5754,74.5,137
ゴルフ倶楽部大樹旭コース,北,KG,レディース,2014.05.20,西,KG,レディース,2014.05.20,72,5076,70.8,130
ゴルフ倶楽部大樹旭コース,西,BG,バック,2014.05.20,東,BG,バック,2014.05.20,72,6326,78.4,141
ゴルフ倶楽部大樹旭コース,西,BG,レギュラー,2014.05.20,東,BG,レギュラー,2014.05.20,72,6035,76.6,139
ゴルフ倶楽部大樹旭コース,西,BG,フロント,2014.05.20,東,BG,フロント,2014.05.20,72,5604,73.8,135
ゴルフ倶楽部大樹旭コース,西,BG,レディース,2014.05.20,東,BG,レディース,2014.05.20,72,5042,70.6,131
ゴルフ倶楽部大樹旭コース,西,KG,バック,2014.05.20,東,KG,バック,2014.05.20,72,6157,77.6,143
ゴルフ倶楽部大樹旭コース,西,KG,レギュラー,2014.05.20,東,KG,レギュラー,2014.05.20,72,5872,75.7,140
ゴルフ倶楽部大樹旭コース,西,KG,フロント,2014.05.20,東,KG,フロント,2014.05.20,72,5427,73.0,138
ゴルフ倶楽部大樹旭コース,西,KG,レディース,2014.05.20,東,KG,レディース,2014.05.20,72,4882,69.9,133
笹戸カントリークラブ,アウト,ベント,バック,2013.10.01,イン,ベント,バック,2013.10.01,72,6520,78.4,140
笹戸カントリークラブ,アウト,ベント,レギュラー,2013.10.01,イン,ベント,レギュラー,2013.10.01,72,6120,76.3,134
笹戸カントリークラブ,アウト,ベント,フロント,2013.10.01,イン,ベント,フロント,2013.10.01,72,5725,74.4,126
笹戸カントリークラブ,アウト,ベント,レディース,2013.10.01,イン,ベント,レディース,2013.10.01,72,5109,70.0,124
笹戸カントリークラブ,アウト,ベント,レディースフロント,2013.10.01,イン,ベント,レディースフロント,2013.10.01,72,4743,68.0,120
さなげカントリークラブ,アウト,M松グリーン,レギュラー,2008.11.20,イン,M松グリーン,レギュラー,2008.11.20,72,6356,75.5,135
さなげカントリークラブ,アウト,M松グリーン,バック,2008.11.20,イン,M松グリーン,バック,2008.11.20,72,6834,78.3,142
さなげカントリークラブ,アウト,M松グリーン,フロント,2008.11.20,イン,M松グリーン,フロント,2008.11.20,72,6054,73.9,131
さなげカントリークラブ,アウト,M松グリーン,レディース1,2008.11.20,イン,M松グリーン,レディース1,2008.11.20,72,5854,73.1,129
さなげカントリークラブ,アウト,M松グリーン,レディース2,2008.11.20,イン,M松グリーン,レディース2,2008.11.20,72,5567,71.6,125
さなげカントリークラブ,アウト,S桜グリーン,レギュラー,2008.11.20,イン,S桜グリーン,レギュラー,2008.11.20,72,6097,73.9,131
さなげカントリークラブ,アウト,S桜グリーン,バック,2008.11.20,イン,S桜グリーン,バック,2008.11.20,72,6574,76.6,138
さなげカントリークラブ,アウト,S桜グリーン,フロント,2008.11.20,イン,S桜グリーン,フロント,2008.11.20,72,5801,72.3,126
さなげカントリークラブ,アウト,S桜グリーン,レディース1,2008.11.20,イン,S桜グリーン,レディース1,2008.11.20,72,5595,71.4,124
さなげカントリークラブ,アウト,S桜グリーン,レディース2,2008.11.20,イン,S桜グリーン,レディース2,2008.11.20,72,5322,70.0,120
三甲ゴルフ倶楽部 京和コース,アウト,ベント,バック,2008.10.21,イン,ベント,バック,2008.10.21,72,7070,78.9,144
三甲ゴルフ倶楽部 京和コース,アウト,ベント,レギュラー,2008.10.21,イン,ベント,レギュラー,2008.10.21,72,6682,77.0,139
三甲ゴルフ倶楽部 京和コース,アウト,ベント,フロント,2008.10.21,イン,ベント,フロント,2008.10.21,72,6247,74.7,133
三甲ゴルフ倶楽部 京和コース,アウト,ベント,レディス,2008.10.21,イン,ベント,レディス,2008.10.21,72,5583,71.2,123
三甲ゴルフ倶楽部 京和コース,アウト,コーライ,バック,2008.10.21,イン,コーライ,バック,2008.10.21,72,6886,77.9,141
三甲ゴルフ倶楽部 京和コース,アウト,コーライ,レギュラー,2008.10.21,イン,コーライ,レギュラー,2008.10.21,72,6510,76.0,136
三甲ゴルフ倶楽部 京和コース,アウト,コーライ,フロント,2008.10.21,イン,コーライ,フロント,2008.10.21,72,6078,73.9,131
三甲ゴルフ倶楽部 京和コース,アウト,コーライ,レディス,2008.10.21,イン,コーライ,レディス,2008.10.21,72,5429,70.4,121
サン・ベルグラビアカントリー倶楽部,アウト,ベント,黒,2014.03.25,イン,ベント,黒,2014.03.25,72,6853,79.7,145
サン・ベルグラビアカントリー倶楽部,アウト,ベント,青,2014.03.25,イン,ベント,青,2014.03.25,72,6398,77.1,139
サン・ベルグラビアカントリー倶楽部,アウト,ベント,白,2014.03.25,イン,ベント,白,2014.03.25,72,5994,74.6,132
サン・ベルグラビアカントリー倶楽部,アウト,ベント,シニア,2014.03.25,イン,ベント,シニア,2014.03.25,72,5518,71.7,124
サン・ベルグラビアカントリー倶楽部,アウト,ベント,レディス,2014.03.25,イン,ベント,レディス,2014.03.25,72,4958,68.6,123
サン・ベルグラビアカントリー倶楽部,アウト,ベント,シニアレディス,2014.03.25,イン,ベント,シニアレディス,2014.03.25,72,4519,66.4,117
ザ・トラディションゴルフクラブ,アウト,ベント,バック,2018.03.15,イン,ベント,バック,2018.03.15,72,7067,82.7,150
ザ・トラディションゴルフクラブ,アウト,ベント,BR,2018.03.15,イン,ベント,BR,2018.03.15,72,6838,81.8,148
ザ・トラディションゴルフクラブ,アウト,ベント,レギュラー,2018.03.15,イン,ベント,レギュラー,2018.03.15,72,6648,80.7,146
ザ・トラディションゴルフクラブ,アウト,ベント,フロント,2018.03.15,イン,ベント,フロント,2018.03.15,72,6243,78.1,142
ザ・トラディションゴルフクラブ,アウト,ベント,ゴールド,2018.03.15,イン,ベント,ゴールド,2018.03.15,72,5823,75.5,139
ザ・トラディションゴルフクラブ,アウト,ベント,AW,2018.03.15,イン,ベント,AW,2018.03.15,72,5603,74.3,137
ザ・トラディションゴルフクラブ,アウト,ベント,BW,2018.03.15,イン,ベント,BW,2018.03.15,72,5478,73.0,134
ザ・トラディションゴルフクラブ,アウト,ベント,レディース,2018.03.15,イン,ベント,レディース,2018.03.15,72,5316,72.1,132
ザ・トラディションゴルフクラブ,アウト,ベント,クイーンズ,2018.03.15,イン,ベント,クイーンズ,2018.03.15,72,4323,66.6,120
品野台カントリークラブ,アウト,B,バック,2019.03.15,イン,B,バック,2019.03.15,72,6878,80.5,145
品野台カントリークラブ,アウト,B,レギュラー,2019.03.15,イン,B,レギュラー,2019.03.15,72,6557,78.7,142
品野台カントリークラブ,アウト,B,フロント,2019.03.15,イン,B,フロント,2019.03.15,72,6321,77.3,138
品野台カントリークラブ,アウト,B,ゴールド,2019.03.15,イン,B,ゴールド,2019.03.15,72,5690,73.5,129
品野台カントリークラブ,アウト,B,レディス,2019.03.15,イン,B,レディス,2019.03.15,72,5393,72.0,124
品野台カントリークラブ,アウト,N,バック,2019.03.15,イン,N,バック,2019.03.15,72,6593,78.7,145
品野台カントリークラブ,アウト,N,レギュラー,2019.03.15,イン,N,レギュラー,2019.03.15,72,6270,76.8,137
品野台カントリークラブ,アウト,N,フロント,2019.03.15,イン,N,フロント,2019.03.15,72,6030,75.2,136
品野台カントリークラブ,アウト,N,ゴールド,2019.03.15,イン,N,ゴールド,2019.03.15,72,5404,71.5,128
品野台カントリークラブ,アウト,N,レディス,2019.03.15,イン,N,レディス,2019.03.15,72,5100,69.7,125
品野台カントリークラブ,アウト,右,バック,2019.03.15,イン,右,バック,2019.03.15,72,6689,79.3,144
