,addresses,lons,lats,urls,prefectureNames,prefectureCodes,golfCourseIds
210,岩手県九戸郡軽米町大字円子2-4-1,141.469757,40.261238,https://shotnavi.jp/gcguide/gcinfo_276.htm,岩手県,3,276
211,岩手県岩手郡雫石町鶯宿温泉,140.882217,39.611668,https://shotnavi.jp/gcguide/gcinfo_287.htm,岩手県,3,287
212,岩手県奥州市水沢区真城字明神堂22-2,141.1704518,39.1333366,https://shotnavi.jp/gcguide/gcinfo_280.htm,岩手県,3,280
213,岩手県胆沢郡衣川村大字上衣川字中山87-5,140.995255,39.1974589,https://shotnavi.jp/gcguide/gcinfo_266.htm,岩手県,3,266
214,岩手県一関市花泉町金沢字鹿伏14-2,141.190109,38.866306,https://shotnavi.jp/gcguide/gcinfo_285.htm,岩手県,3,285
215,岩手県宮古市大字崎山4-86-3,141.958237,39.695877,https://shotnavi.jp/gcguide/gcinfo_273.htm,岩手県,3,273
216,岩手県滝沢市大沢外山野1-1,141.040726,39.748322,https://shotnavi.jp/gcguide/gcinfo_267.htm,岩手県,3,267
217,岩手県盛岡市新庄岩山公園,141.180038,39.703033,https://shotnavi.jp/gcguide/gcinfo_281.htm,岩手県,3,281
218,岩手県盛岡市猪去釈迦堂44-3,141.074768,39.67355,https://shotnavi.jp/gcguide/gcinfo_282.htm,岩手県,3,282
219,岩手県花巻市石鳥谷町戸塚2-13-1,141.193695,39.477444,https://shotnavi.jp/gcguide/gcinfo_283.htm,岩手県,3,283
220,岩手県和賀郡西和賀町野々宿62地割203-20,140.739975,39.277863,https://shotnavi.jp/gcguide/gcinfo_284.htm,岩手県,3,284
221,岩手県岩手郡岩手町大字一方井1-120-1,141.177734,40.0144,https://shotnavi.jp/gcguide/gcinfo_2303.htm,岩手県,3,2303
222,宮城県石巻市沼津字大林山1,141.374786,38.453167,https://shotnavi.jp/gcguide/gcinfo_427.htm,宮城県,4,427
223,宮城県仙台市泉区根白石字花輪山1,140.811874,38.355473,https://shotnavi.jp/gcguide/gcinfo_435.htm,宮城県,4,435
224,宮城県仙台市泉区明通1-1-1,140.842056,38.345318,https://shotnavi.jp/gcguide/gcinfo_434.htm,宮城県,4,434
225,宮城県大崎市三本木伊場野字中の坊3,140.991516,38.516228,https://shotnavi.jp/gcguide/gcinfo_406.htm,宮城県,4,406
226,宮城県黒川郡大郷町東成田字北沢山18,140.979263,38.398987,https://shotnavi.jp/gcguide/gcinfo_404.htm,宮城県,4,404
227,宮城県柴田郡柴田町大字船迫字日光48,140.784485,38.074921,https://shotnavi.jp/gcguide/gcinfo_439.htm,宮城県,4,439
228,宮城県角田市藤田字北谷地150-2,140.826187,37.981831,https://shotnavi.jp/gcguide/gcinfo_417.htm,宮城県,4,417
229,宮城県仙台市太白区坪沼字赤石山1-1,140.751755,38.202587,https://shotnavi.jp/gcguide/gcinfo_411.htm,宮城県,4,411
230,宮城県仙台市青葉区上愛子五ツ森6-1,140.71376,38.264965,https://shotnavi.jp/gcguide/gcinfo_405.htm,宮城県,4,405
231,宮城県気仙沼市長磯大窪152-38,141.564529,38.842945,https://shotnavi.jp/gcguide/gcinfo_418.htm,宮城県,4,418
232,宮城県塩竈市庚塚一番地,141.013565,38.332272,https://shotnavi.jp/gcguide/gcinfo_428.htm,宮城県,4,428
233,宮城県名取市愛島笠島字南北沢1-8,140.836899,38.145332,https://shotnavi.jp/gcguide/gcinfo_442.htm,宮城県,4,442
234,宮城県名取市愛島北目2番地66,140.829147,38.145924,https://shotnavi.jp/gcguide/gcinfo_432.htm,宮城県,4,432
235,宮城県黒川郡富谷町今泉三ツ沢14-3,140.9155631,38.3856542,https://shotnavi.jp/gcguide/gcinfo_414.htm,宮城県,4,414
236,宮城県白石市大鷹沢大町字矢ノ口下51-1,140.671249,37.981552,https://shotnavi.jp/gcguide/gcinfo_430.htm,宮城県,4,430
237,宮城県仙台市青葉区新川字早坂12,140.604736,38.31076,https://shotnavi.jp/gcguide/gcinfo_431.htm,宮城県,4,431
238,宮城県仙台市泉区実沢字中山南25-5,140.824844,38.301132,https://shotnavi.jp/gcguide/gcinfo_407.htm,宮城県,4,407
239,宮城県柴田郡村田町沼田中屋敷200,140.703354,38.084415,https://shotnavi.jp/gcguide/gcinfo_433.htm,宮城県,4,433
240,宮城県仙台市太白区秋保町湯元字太夫134,140.716248,38.239899,https://shotnavi.jp/gcguide/gcinfo_423.htm,宮城県,4,423
241,宮城県伊具郡丸森町大内字青葉南212-189,140.821533,37.854107,https://shotnavi.jp/gcguide/gcinfo_436.htm,宮城県,4,436
242,宮城県黒川郡富谷町三ノ関狼沢73-1,140.9033032,38.4073998,https://shotnavi.jp/gcguide/gcinfo_440.htm,宮城県,4,440
243,宮城県黒川郡富谷町三ノ関狼沢73-1,140.9033032,38.4073998,https://shotnavi.jp/gcguide/gcinfo_441.htm,宮城県,4,441
244,宮城県大崎市鳴子温泉字古戸前132,140.704132,38.735912,https://shotnavi.jp/gcguide/gcinfo_443.htm,宮城県,4,443
245,宮城県仙台市青葉区芋沢字横向山33,140.784592,38.300144,https://shotnavi.jp/gcguide/gcinfo_426.htm,宮城県,4,426
246,宮城県黒川郡大衡村大瓜字中山45-92,140.855347,38.465439,https://shotnavi.jp/gcguide/gcinfo_416.htm,宮城県,4,416
247,宮城県柴田郡川崎町川内字西山8,140.609756,38.204102,https://shotnavi.jp/gcguide/gcinfo_438.htm,宮城県,4,438
248,宮城県大崎市岩出山南沢字鳥屋山1-2,140.821655,38.655426,https://shotnavi.jp/gcguide/gcinfo_422.htm,宮城県,4,422
249,宮城県柴田郡川崎町本砂金,140.573303,38.240425,https://shotnavi.jp/gcguide/gcinfo_408.htm,宮城県,4,408
250,宮城県黒川郡大郷町中村字谷地際山5-28,141.006302,38.421173,https://shotnavi.jp/gcguide/gcinfo_425.htm,宮城県,4,425
251,宮城県黒川郡大郷町川内字中埣山84-1,141.019135,38.377224,https://shotnavi.jp/gcguide/gcinfo_424.htm,宮城県,4,424
252,宮城県宮城郡松島町桜渡戸字上境田43,141.031052,38.38652,https://shotnavi.jp/gcguide/gcinfo_2406.htm,宮城県,4,2406
253,宮城県遠田郡涌谷町小塚字桜清水ニ16,141.171967,38.539642,https://shotnavi.jp/gcguide/gcinfo_419.htm,宮城県,4,419
254,宮城県刈田郡蔵王町大字円田字土浮山2-132,140.590195,38.126991,https://shotnavi.jp/gcguide/gcinfo_420.htm,宮城県,4,420
255,宮城県亘理郡山元町坂元字渋沢,140.889236,37.905445,https://shotnavi.jp/gcguide/gcinfo_421.htm,宮城県,4,421
256,宮城県黒川郡大和町小野字釜ケ入21,140.853745,38.393101,https://shotnavi.jp/gcguide/gcinfo_410.htm,宮城県,4,410
257,宮城県柴田郡川崎町大字支倉字中峯山18-3,140.684265,38.172703,https://shotnavi.jp/gcguide/gcinfo_409.htm,宮城県,4,409
258,宮城県黒川郡大和町鶴巣北目大崎字具足沢64-5,140.913696,38.416039,https://shotnavi.jp/gcguide/gcinfo_437.htm,宮城県,4,437
259,宮城県加美郡加美町芋沢やくらい原1-2,140.703751,38.596428,https://shotnavi.jp/gcguide/gcinfo_412.htm,宮城県,4,412
260,宮城県大崎市鳴子温泉鬼首字禿岳15-1,140.635757,38.827175,https://shotnavi.jp/gcguide/gcinfo_413.htm,宮城県,4,413
261,宮城県宮城郡利府町森郷字内の目北3-25,140.966507,38.356651,https://shotnavi.jp/gcguide/gcinfo_444.htm,宮城県,4,444
262,秋田県秋田市新屋砂奴寄5-1,140.089355,39.673851,https://shotnavi.jp/gcguide/gcinfo_1029.htm,秋田県,5,1029
263,秋田県北秋田市米内沢字長野沢142,140.381363,40.133564,https://shotnavi.jp/gcguide/gcinfo_2362.htm,秋田県,5,2362
264,秋田県秋田市大平中関字務沢1-7,140.159393,39.700222,https://shotnavi.jp/gcguide/gcinfo_1031.htm,秋田県,5,1031
265,秋田県秋田市雄和椿川字奥椿岱235,140.181107,39.62706,https://shotnavi.jp/gcguide/gcinfo_1032.htm,秋田県,5,1032
266,秋田県山本郡三種町森岳字木戸沢199-183,140.076294,40.090675,https://shotnavi.jp/gcguide/gcinfo_1030.htm,秋田県,5,1030
267,秋田県仁井田字新中島828番地24,140.102386,39.718624,https://shotnavi.jp/gcguide/gcinfo_1025.htm,秋田県,5,1025
268,秋田県横手市大森町字持向209,140.429398,39.358028,https://shotnavi.jp/gcguide/gcinfo_1028.htm,秋田県,5,1028
269,秋田県北秋田郡比内町扇田字横沢128-1,140.6010471,40.2154655,https://shotnavi.jp/gcguide/gcinfo_1033.htm,秋田県,5,1033
270,秋田県北秋田市坊沢字根小屋沢48-1,140.336212,40.220131,https://shotnavi.jp/gcguide/gcinfo_1035.htm,秋田県,5,1035
271,秋田県男鹿市五里合箱井字長信太68,139.871918,39.944061,https://shotnavi.jp/gcguide/gcinfo_1036.htm,秋田県,5,1036
272,秋田県大仙市協和中淀川字古種沢ノ内油沢1-1,140.2771,39.597065,https://shotnavi.jp/gcguide/gcinfo_2428.htm,秋田県,5,2428
273,秋田県大仙市花館柳町1-1,140.459381,39.473843,https://shotnavi.jp/gcguide/gcinfo_1034.htm,秋田県,5,1034
274,秋田県秋田市河辺神内字沼の沢1-1,140.293106,39.671055,https://shotnavi.jp/gcguide/gcinfo_1026.htm,秋田県,5,1026
275,秋田県山本郡八峰町峰浜田中大土面18,140.038513,40.284325,https://shotnavi.jp/gcguide/gcinfo_1038.htm,秋田県,5,1038
276,秋田県秋田市金足吉田字浅田1-1,140.111618,39.819218,https://shotnavi.jp/gcguide/gcinfo_1037.htm,秋田県,5,1037
277,秋田県大仙市協和船沢字木戸ケ沢1番地,140.282272,39.646557,https://shotnavi.jp/gcguide/gcinfo_2301.htm,秋田県,5,2301
278,秋田県大仙市協和船岡字上中野2-3,140.3564,39.670597,https://shotnavi.jp/gcguide/gcinfo_1027.htm,秋田県,5,1027
279,山形県鶴岡市熊出字仲台11-3,139.812485,38.625416,https://shotnavi.jp/gcguide/gcinfo_873.htm,山形県,6,873
280,山形県北村山郡大石田町大字今宿874-1,140.3927,38.578163,https://shotnavi.jp/gcguide/gcinfo_859.htm,山形県,6,859
281,山形県酒田市北沢字鷹尾山1-6,139.941772,38.932415,https://shotnavi.jp/gcguide/gcinfo_870.htm,山形県,6,870
282,山形県村山市大字名取3302,140.373383,38.510536,https://shotnavi.jp/gcguide/gcinfo_860.htm,山形県,6,860
283,山形県東置賜郡川西町大字玉庭6984,139.967133,37.926586,https://shotnavi.jp/gcguide/gcinfo_861.htm,山形県,6,861
284,山形県山形市蔵王上野2842-1,140.31485,38.174347,https://shotnavi.jp/gcguide/gcinfo_872.htm,山形県,6,872
285,山形県東田川郡庄内町狩川字小堤8-21,139.975952,38.791195,https://shotnavi.jp/gcguide/gcinfo_863.htm,山形県,6,863
286,山形県新庄市大字飛田字中峯山1132-1,140.284332,38.763737,https://shotnavi.jp/gcguide/gcinfo_871.htm,山形県,6,871
287,山形県鶴岡市大字勝福寺字根木瀞162,139.858765,38.694653,https://shotnavi.jp/gcguide/gcinfo_874.htm,山形県,6,874
288,山形県天童市大字川原子4278-103,140.429565,38.389481,https://shotnavi.jp/gcguide/gcinfo_875.htm,山形県,6,875
289,山形県東置賜郡川西町大字大舟2026,140.016281,37.936756,https://shotnavi.jp/gcguide/gcinfo_877.htm,山形県,6,877
290,山形県西村山郡河北町西里字目澤4143,140.274445,38.433216,https://shotnavi.jp/gcguide/gcinfo_862.htm,山形県,6,862
291,山形県酒田市宮野浦1-21-5,139.818451,38.906834,https://shotnavi.jp/gcguide/gcinfo_864.htm,山形県,6,864
292,山形県西村山郡河北町谷地字山王1-1,140.334625,38.420902,https://shotnavi.jp/gcguide/gcinfo_865.htm,山形県,6,865
293,山形県最上郡戸沢村大字角川字上野台3966-1,140.111893,38.677013,https://shotnavi.jp/gcguide/gcinfo_866.htm,山形県,6,866
294,山形県最上郡舟形町長沢8067,140.399002,38.716743,https://shotnavi.jp/gcguide/gcinfo_869.htm,山形県,6,869
295,山形県東村山郡山辺町大字大蕨3197-1,140.208282,38.289837,https://shotnavi.jp/gcguide/gcinfo_867.htm,山形県,6,867
296,山形県東置賜郡川西町上小松江の口澤5163,140.031052,38.002377,https://shotnavi.jp/gcguide/gcinfo_868.htm,山形県,6,868
297,山形県鶴岡市大字下川字竜花崎20-10,139.764343,38.779484,https://shotnavi.jp/gcguide/gcinfo_876.htm,山形県,6,876
298,福島県南会津郡南会津町八木ノ沢16,139.624252,37.091496,https://shotnavi.jp/gcguide/gcinfo_1908.htm,福島県,7,1908
299,福島県会津若松市河東町八田字大野原62,139.989777,37.518967,https://shotnavi.jp/gcguide/gcinfo_1909.htm,福島県,7,1909
300,福島県二本松市雄平台15,140.358795,37.573593,https://shotnavi.jp/gcguide/gcinfo_1904.htm,福島県,7,1904
301,福島県いわき市勿来町窪田大槻193-1,140.75705,36.876595,https://shotnavi.jp/gcguide/gcinfo_1913.htm,福島県,7,1913
302,福島県いわき市常磐藤原町松本77,140.823029,36.991493,https://shotnavi.jp/gcguide/gcinfo_1886.htm,福島県,7,1886
303,福島県いわき市大久町小久字西船場10-33,140.987137,37.131367,https://shotnavi.jp/gcguide/gcinfo_1918.htm,福島県,7,1918
304,福島県須賀川市大字塩田字宮田1,140.42688,37.287136,https://shotnavi.jp/gcguide/gcinfo_1905.htm,福島県,7,1905
305,福島県西白河郡西郷村熊倉屏風谷30-23,140.152222,37.144485,https://shotnavi.jp/gcguide/gcinfo_1914.htm,福島県,7,1914
306,福島県白河市大字泉田字大久保94-1,140.245529,37.153912,https://shotnavi.jp/gcguide/gcinfo_1933.htm,福島県,7,1933
307,福島県安達郡大玉村玉井字北上台25,140.375488,37.535126,https://shotnavi.jp/gcguide/gcinfo_1921.htm,福島県,7,1921
308,福島県いわき市泉町下川字大畑17番地,140.852051,36.919785,https://shotnavi.jp/gcguide/gcinfo_1917.htm,福島県,7,1917
309,福島県いわき市小名浜上神白字東大沢1-44,140.940353,36.973965,https://shotnavi.jp/gcguide/gcinfo_1916.htm,福島県,7,1916
310,福島県南相馬市原町区上北高平字入道迫34-2,140.938934,37.679379,https://shotnavi.jp/gcguide/gcinfo_1915.htm,福島県,7,1915
311,福島県石川郡浅川町五輪堂88,140.412827,37.080986,https://shotnavi.jp/gcguide/gcinfo_1887.htm,福島県,7,1887
312,福島県本宮市高木字赤木277,140.406357,37.502792,https://shotnavi.jp/gcguide/gcinfo_2489.htm,福島県,7,2489
313,福島県双葉郡楢葉町大字大谷字北林1-20,140.972626,37.276829,https://shotnavi.jp/gcguide/gcinfo_1890.htm,福島県,7,1890
314,福島県西白河郡西郷村大字熊倉字雀子山3,140.164322,37.14769,https://shotnavi.jp/gcguide/gcinfo_1893.htm,福島県,7,1893
315,福島県白河市板橋字戸立石31-1,140.274353,37.100967,https://shotnavi.jp/gcguide/gcinfo_1894.htm,福島県,7,1894
316,福島県石川郡石川町中田山桑240-8,140.487228,37.155434,https://shotnavi.jp/gcguide/gcinfo_1888.htm,福島県,7,1888
317,福島県西白河郡西郷村大字羽太字赤柴2-18,140.11908,37.202126,https://shotnavi.jp/gcguide/gcinfo_1889.htm,福島県,7,1889
318,福島県郡山市熱海町高玉字株原1-1,140.272171,37.507568,https://shotnavi.jp/gcguide/gcinfo_1912.htm,福島県,7,1912
319,福島県郡山市三穂田町山口字大窪12,140.2733,37.378284,https://shotnavi.jp/gcguide/gcinfo_1911.htm,福島県,7,1911
320,福島県二本松市西新殿字太郎田212,140.561829,37.53466,https://shotnavi.jp/gcguide/gcinfo_1910.htm,福島県,7,1910
321,福島県いわき市平沼ノ内字町田279-1,140.958542,36.999889,https://shotnavi.jp/gcguide/gcinfo_1906.htm,福島県,7,1906
322,福島県西白河郡西郷村真船字欠入1番地,140.076736,37.15831,https://shotnavi.jp/gcguide/gcinfo_1930.htm,福島県,7,1930
323,福島県白河市東下野出島字中子山20-17,140.396393,37.107037,https://shotnavi.jp/gcguide/gcinfo_1931.htm,福島県,7,1931
324,福島県白河市大信隈戸字午房沢1-14,140.166763,37.21841,https://shotnavi.jp/gcguide/gcinfo_2291.htm,福島県,7,2291
325,福島県岩瀬郡天栄村大字田良尾字芝草1,140.063171,37.292126,https://shotnavi.jp/gcguide/gcinfo_1929.htm,福島県,7,1929
326,福島県東白川郡棚倉町瀬ケ野字戸沢166,140.32515,37.036495,https://shotnavi.jp/gcguide/gcinfo_1892.htm,福島県,7,1892
327,福島県白河市表郷金山字正殿山1,140.275742,37.048889,https://shotnavi.jp/gcguide/gcinfo_1919.htm,福島県,7,1919
328,福島県いわき市内郷高坂町簑ケ作129,140.846909,37.046749,https://shotnavi.jp/gcguide/gcinfo_1940.htm,福島県,7,1940
329,福島県いわき市渡辺町上釜戸字上ノ代245,140.785965,36.989929,https://shotnavi.jp/gcguide/gcinfo_1895.htm,福島県,7,1895
330,福島県いわき市泉町滝の沢123-1,140.828308,36.941795,https://shotnavi.jp/gcguide/gcinfo_1896.htm,福島県,7,1896
331,福島県いわき市渡辺町上釜戸字橋の上216,140.785965,36.989929,https://shotnavi.jp/gcguide/gcinfo_1891.htm,福島県,7,1891
332,福島県田村郡小野町塩庭字平内157-1,140.624969,37.256645,https://shotnavi.jp/gcguide/gcinfo_1899.htm,福島県,7,1899
333,福島県岩瀬郡天栄村羽鳥湖高原,140.025192,37.217064,https://shotnavi.jp/gcguide/gcinfo_1920.htm,福島県,7,1920
334,福島県東白川郡棚倉町小爪字森ノ前1,140.340088,37.033798,https://shotnavi.jp/gcguide/gcinfo_1922.htm,福島県,7,1922
335,福島県東白川郡棚倉町仁公儀字川原田286,140.405548,37.039936,https://shotnavi.jp/gcguide/gcinfo_1923.htm,福島県,7,1923
336,福島県いわき市田人町旅人字水呑場1,140.636215,36.931637,https://shotnavi.jp/gcguide/gcinfo_1925.htm,福島県,7,1925
337,福島県須賀川市今泉字宝光寺1番,140.26767,37.329498,https://shotnavi.jp/gcguide/gcinfo_1926.htm,福島県,7,1926
338,福島県いわき市勿来町四沢天ケ作109,140.776993,36.884178,https://shotnavi.jp/gcguide/gcinfo_1938.htm,福島県,7,1938
339,福島県会津若松市河東町八田字石ケ坂28番地,140.008774,37.539913,https://shotnavi.jp/gcguide/gcinfo_1907.htm,福島県,7,1907
340,福島県西白河郡西郷村大字小田倉字谷津田1,140.076233,37.137527,https://shotnavi.jp/gcguide/gcinfo_1928.htm,福島県,7,1928
341,福島県耶麻郡猪苗代町大字若宮字中原向甲2999,140.191788,37.677383,https://shotnavi.jp/gcguide/gcinfo_1924.htm,福島県,7,1924
342,福島県いわき市渡辺町上釜戸子つなぎ130-2,140.785965,36.989929,https://shotnavi.jp/gcguide/gcinfo_1898.htm,福島県,7,1898
343,福島県伊達市霊山町大字下小国字東海間入23,140.660873,37.797703,https://shotnavi.jp/gcguide/gcinfo_1897.htm,福島県,7,1897
344,福島県石川郡石川町字弥吾70,140.445724,37.165947,https://shotnavi.jp/gcguide/gcinfo_1936.htm,福島県,7,1936
345,福島県福島市松川町水原字室沢45,140.388153,37.664352,https://shotnavi.jp/gcguide/gcinfo_1934.htm,福島県,7,1934
346,福島県須賀川市大字狸森字長沢1,140.453857,37.240082,https://shotnavi.jp/gcguide/gcinfo_1935.htm,福島県,7,1935
347,福島県福島市黒岩字学壇31,140.479202,37.710358,https://shotnavi.jp/gcguide/gcinfo_1937.htm,福島県,7,1937
348,福島県いわき市添野町頭巾平66-3,140.814163,36.946438,https://shotnavi.jp/gcguide/gcinfo_1885.htm,福島県,7,1885
349,福島県耶麻郡磐梯町大字更科字清水平6838-68,140.024323,37.568497,https://shotnavi.jp/gcguide/gcinfo_1900.htm,福島県,7,1900
350,福島県耶麻郡猪苗代町沼尻2855,140.128769,37.598278,https://shotnavi.jp/gcguide/gcinfo_2403.htm,福島県,7,2403
351,福島県西白河郡矢吹町松房314,140.329422,37.172314,https://shotnavi.jp/gcguide/gcinfo_1939.htm,福島県,7,1939
352,福島県西白河郡矢吹町前久保90-1,140.384354,37.178921,https://shotnavi.jp/gcguide/gcinfo_1884.htm,福島県,7,1884
