,addresses,lons,lats
2284,長崎県長崎市琴海戸根原町171,129.798386,32.903194
2285,長崎県西彼杵郡時津町左底郷1650-4,129.826202,32.81871
2286,長崎県長崎市琴海尾戸町1740-1,129.807037,32.935658
2287,熊本県菊池郡大津町大字瀬田711,130.930832,32.880951
2288,熊本県阿蘇郡西原村小森2178,130.951355,32.844563
2289,熊本県阿蘇郡高森町大字中,131.210052,32.837002
2290,熊本県阿蘇郡南阿蘇村大字河陽4369-1,131.000519,32.86985
2291,熊本県阿蘇郡産山村大字大利630,131.221344,32.980412
2292,熊本県阿蘇市赤水米塚温泉,131.021698,32.906021
2293,熊本県阿蘇市赤水1815-1,131.021698,32.906021
2294,熊本県宇城市松橋町曲野610,130.69313,32.669666
2295,熊本県鹿本郡植木町岩野3725-5,130.741669,32.789722
2296,熊本県山鹿市鹿央町仁王堂849,130.658112,32.94799
2297,熊本県山鹿市鹿北町岩野1259-2,130.687286,33.133434
2298,熊本県菊池市原4993-1,130.924255,33.012997
2299,熊本県菊池市大字原字後4456,130.924255,33.012997
2300,熊本県荒尾市金山字丸山2001,130.503418,32.951271
2301,熊本県球磨郡錦町大字木上1,130.820541,32.218372
2302,熊本県阿蘇郡南阿蘇村大字河陽5992-2,131.000519,32.86985
2303,熊本県菊池郡菊陽町曲手838,130.836624,32.839294
2304,熊本県あさぎり町東1304-1,130.898056,32.240276
2305,熊本県下益城郡城南町藤山1660,130.7386661,32.6776643
2306,熊本県菊池郡旭志村川辺1217,130.8348715,32.9266906
2307,熊本県上益城郡益城町大字小池3483,130.813583,32.740669
2308,熊本県上益城郡甲佐町大字南三箇1273-18,130.780701,32.676712
2309,熊本県阿蘇郡西原村大字河原,130.910278,32.800552
2310,熊本県荒尾市大字下井手水洗1308,130.464828,32.994541
2311,熊本県阿蘇市乙姫2052,131.04071,32.933857
2312,熊本県天草市有明町上津浦2928,130.308258,32.485447
2313,熊本県宇城市不知火町長崎4205,130.635376,32.65287
2314,熊本県上益城郡益城町田原1122,130.836044,32.821442
2315,熊本県玉名市石貫3987,130.571442,32.956367
2316,熊本県上天草市大矢野町中11356,130.429138,32.5662
2317,熊本県宇土市花園町大曽2753,130.704193,32.679615
2318,熊本県球磨郡相良村大字柳瀬2364,130.797256,32.219105
2319,熊本県上益城郡御船町大字高木2721-2,130.806549,32.735264
2320,熊本県玉名郡和水町米渡尾1380,130.626648,32.987671
2321,熊本県玉名市箱谷1500,130.57933,32.981632
2322,熊本県玉名郡南関町坂下,130.543579,33.059502
2323,熊本県阿蘇郡西原村鳥子3415,130.920792,32.85458
2324,熊本県合志市合生4275,130.762329,32.89851
2325,熊本県水俣市長崎618-10,130.421875,32.168289
2326,熊本県阿蘇郡南阿蘇村大字河陰5254,131.0009,32.834164
2327,熊本県菊池郡大津町大字真木1447-12,130.938919,32.931858
2328,熊本県八代市二見本町2755,130.561676,32.391415
2329,熊本県上益城郡山都町北中島2228,130.93045,32.750069
2330,熊本県宇城市小川町東小川2641-2,130.717499,32.569843
2331,大分県日田市天瀬町桜竹841-21,131.02034,33.24585
2332,大分県臼杵市吉小野2950-1,131.735306,33.119938
2333,大分県大分市月形1122,131.706787,33.108498
2334,大分県大分市大字萩尾1063-9,131.67244,33.118832
2335,大分県由布市挾間町向原864-1,131.491425,33.204163
2336,大分県大分市竹中4391,131.641739,33.135174
2337,大分県大分市大字横瀬灰瀬戸3174-3,131.520248,33.182095
2338,大分県大分市大字広内字払川227-1,131.723053,33.175343
2339,大分県大分市今市541,131.450424,33.111195
2340,大分県大分市津守字六十部,131.618027,33.212433
2341,大分県大分市横瀬1473,131.534882,33.183029
2342,大分県別府市城島高原123,131.426163,33.259361
2343,大分県竹田市久住町大字白丹3866,131.238449,33.031178
2344,大分県大分市神崎字蓮花寺647-2,131.554642,33.250095
2345,大分県中津市大字野依1347,131.254562,33.552753
2346,大分県国東市国東町浜3005-4,131.677582,33.630692
2347,大分県日田市大字友田3333-1,130.911102,33.324516
2348,大分県大分市大字日吉原3,131.761566,33.242138
2349,大分県別府市大字鶴見4550-1,131.452423,33.303986
2350,大分県杵築市山香町久木野尾1753,131.425293,33.39481
2351,大分県別府市大字枝郷,131.464706,33.24881
2352,大分県豊後大野市三重町菅生552,131.633118,33.010052
2353,大分県由布市湯布院町川西2174-3,131.302628,33.235416
2354,大分県由布市湯布院町川北字高原899-1,131.332611,33.266659
2355,大分県日田市大字西有田1900,130.965073,33.341129
2356,宮崎県宮崎郡佐土原町大字東上那珂105,131.420273,31.907778
2357,宮崎県宮崎市大字折生迫字大谷4180,131.46228,31.786119
2358,宮崎県宮崎市大字跡江385-2,131.391785,31.952547
2359,宮崎県東諸県郡国富町大字三名字大山谷3357-9,131.363022,32.011185
2360,宮崎県延岡市北方町笠下1566,131.537979,32.548351
2361,宮崎県宮崎県宮崎市高岡町五町2737,131.420273,31.907778
2362,宮崎県小林市南西方1131,130.8965,31.955589
2363,宮崎県宮崎県日南市北郷町郷之原2821-1,131.420273,31.907778
2364,宮崎県西諸県郡高原町大字広原6017,130.990128,31.943296
2365,宮崎県東臼杵郡門川町庵川,131.695358,32.48436
2366,宮崎県宮崎市山崎町字浜山シーガイア内,131.465942,31.954466
2367,宮崎県串間市本城,131.280334,31.451954
2368,宮崎県延岡市浦城町1161,131.739899,32.643215
2369,宮崎県宮崎市佐土原町下田島21085-1,131.457336,32.033997
2370,宮崎県児湯郡新富町大字新田字七俣2591,131.443924,32.089134
2371,宮崎県宮崎市大字塩路字浜山3083,131.473557,31.97781
2372,宮崎県日向市東郷町山陰甲417-94,131.501831,32.316414
2373,宮崎県都城市関之尾町6328,131.002899,31.762037
2374,宮崎県宮崎市大字長嶺字唯ケ迫1021,131.356186,31.923403
2375,宮崎県宮崎市大字田吉字松崎4855-90,131.449112,31.864439
2376,宮崎県宮崎郡田野町乙5030-2,131.420273,31.907778
2377,宮崎県宮崎郡佐土原町下田島,131.420273,31.907778
2378,宮崎県東諸県郡国富町大字三名六ツ野原,131.363022,32.011185
2379,宮崎県宮崎郡佐土原町大字東上那珂11670,131.420273,31.907778
2380,宮崎県児湯郡新富町大字新田17605,131.443924,32.089134
2381,宮崎県宮崎市大字田吉松崎4970-58,131.449112,31.864439
2382,宮崎県宮崎市清武町今泉丙1331-1,131.352417,31.822521
2383,宮崎県宮崎市大字新名爪字坂ノ下2055番地,131.425812,31.979862
2384,宮崎県都城市山田町中霧島4423-4,131.007523,31.802895
2385,宮崎県都城市高城町石山4474,131.13353,31.818518
2386,鹿児島県奄美市名瀬大熊字小又346-1,129.519318,28.413351
2387,鹿児島県出水市平和町279,130.32489,32.085438
2388,鹿児島県指宿市開聞川尻6660,130.540482,31.177794
2389,鹿児島県薩摩川内市入来町浦之名4890-11,130.457916,31.774494
2390,鹿児島県曽於市大崎町野方8519-2,131.00325,31.58304
2391,鹿児島県鹿屋市上高隈町1337,130.863861,31.499809
2392,鹿児島県鹿児島市直木字板越6000番,130.421799,31.579548
2393,鹿児島県霧島市横川町下の高松1023,130.715134,31.859797
2394,鹿児島県姶良郡加治木町小山田5732,130.6803583,31.7759066
2395,鹿児島県鹿児島市下福元町12300,130.453033,31.520029
2396,鹿児島県姶良郡蒲生町久末2489-1,130.5393157,31.7618529
2397,鹿児島県垂水市高城1500,130.736847,31.470968
2398,鹿児島県姶良郡加治木町日木山,130.6981104,31.7524608
2399,鹿児島県姶良郡蒲生町米丸2448,130.5686492,31.7903166
2400,鹿児島県鹿児島市喜入町一倉11617-1,130.540207,31.363983
2401,鹿児島県霧島市牧園町高千穂3311,130.799026,31.872252
2402,鹿児島県鹿児島市下福元町3273,130.470261,31.507259
2403,鹿児島県薩摩川内市樋脇町市比野250,130.417435,31.792767
2404,鹿児島県薩摩川内市祁答院町下手3600,130.484589,31.865267
2405,鹿児島県熊毛郡中種子町増田2810,131.008118,30.577002
2406,鹿児島県鹿児島市本城町366,130.553955,31.712334
2407,鹿児島県霧島市福山町福山7245-1,130.844055,31.656927
2408,鹿児島県薩摩郡さつま町求名6122,130.55072,31.96423
2409,鹿児島県曽於市末吉町深川8404,130.990295,31.689669
2410,鹿児島県鹿児島市宮之浦町4092-2,130.567932,31.682465
2411,鹿児島県霧島市霧島田口2703-20,130.870361,31.877493
2412,鹿児島県日置市東市来町伊作田6000,130.335266,31.645987
2413,鹿児島県川辺郡知覧町郡8630,130.55806,31.560278
2414,鹿児島県鹿児島市吉野町6769,130.596329,31.638298
2415,鹿児島県霧島市溝辺町有川963-11,130.663254,31.822475
2416,鹿児島県日置市伊集院町郡549,130.415085,31.639767
2417,鹿児島県日置市吹上町湯之浦393,130.397095,31.508163
2418,沖縄県国頭郡伊江村東江3682-1,127.797417,26.727022
2419,沖縄県宮古島市上野字宮国441-7,125.313164,24.715738
2420,沖縄県宮古島市下地字与那覇1591-1,125.282898,24.726633
2421,沖縄県中頭郡中城村字登又60,127.790459,26.27611
2422,沖縄県宮古島市城辺保良940-1,125.438095,24.744602
2423,沖縄県中頭郡北中城村字大城190,127.800514,26.291925
2424,沖縄県中頭郡西原町字桃源109,127.749222,26.21666
2425,沖縄県うるま市石川山城1436,127.801064,26.420391
2426,沖縄県国頭郡今帰仁村字呉我山654-32,127.966164,26.65214
2427,沖縄県北谷町砂辺,26.337044,127.749786
2428,沖縄県名護市字安部156-2,128.075607,26.549772
2429,沖縄県名護喜瀬1107-1,127.977501,26.591667
2430,沖縄県沖縄県国頭郡宜野座村字松田2824-264,127.805649,26.334202
2431,沖縄県中頭郡読谷村,127.744446,26.396111
2432,沖縄県うるま市字栄野比590-1,127.836502,26.395271
2433,沖縄県うるま市石川東恩納1406-29,127.831856,26.401566
2434,沖縄県八重山郡竹富町小浜東表2954,123.980156,24.339075
2435,沖縄県宮古島市伊良部国仲659,125.186043,24.835268
2436,沖縄県島尻郡八重瀬町字玻名城697,127.739906,26.118675
2437,沖縄県中頭郡読谷村字宇座1133番地,127.720993,26.433714
2438,沖縄県宮古島市上野字新里1264,125.345154,24.723022
2439,沖縄県南城市知念知名1029,127.812943,26.177958
2440,沖縄県国頭郡恩納村安富祖1079,127.890747,26.497744
2441,沖縄県沖縄市池原1867,127.825111,26.388533
2442,沖縄県国頭郡恩納村字安富祖1577,127.890747,26.497744
2443,沖縄県宮古島市上野野原137-1,125.313377,24.758953
2444,沖縄県島尻郡八重瀬町富盛2270,127.719414,26.125097
2445,沖縄県糸満市字真栄平1170,127.707283,26.112492
2446,沖縄県南城市玉城字中山1313,127.77639,26.141809
2447,沖縄県糸満市字新垣762,127.707718,26.121981
2448,沖縄県国頭郡恩納村字冨着1043,127.819565,26.454067
2449,沖縄県国頭郡本部町字崎本部5151,127.895813,26.63748
2450,沖縄県南城市玉城親慶原1,127.779831,26.147779
