,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Green,F,72,75.5,107.7,137,37.5  /  136,38.0  /  137
,Green/White,F,72,73.7,104.6,131,36.7  /  133,37.0  /  129
,White,F,72,71.8,102.4,130,35.5  /  131,36.3  /  128
Montauk Downs State Park,Black,M,72,75.2,102.0,143,37.5  /  142,37.7  /  144
,Blue,M,72,73.4,99.5,140,36.8  /  139,36.6  /  141
,White,M,72,71.3,96.5,135,35.6  /  134,35.7  /  136
,Red,M,72,68.6,92.2,128,34.1  /  125,34.5  /  131
,White,F,72,77.6,112.1,146,38.9  /  144,38.7  /  148
,Red,F,72,74.1,105.6,134,37.0  /  131,37.1  /  137
Moon Brook C C,Course #1,M,72,72.7,97.4,133,36.2  /  133,36.5  /  132
,Course #2,M,72,71.1,95.0,129,35.5  /  130,35.6  /  127
,Course #3,M,72,69.3,92.7,126,34.8  /  128,34.5  /  124
,Course #4,M,72,67.2,89.8,122,34.1  /  129,33.1  /  114
,Course #5,M,72,65.8,87.7,118,32.7  /  122,33.1  /  114
,Course #6,M,72,63.6,84.8,114,31.5  /  118,32.1  /  110
,Course #1,F,74,78.4,110.8,138,39.0  /  141,39.4  /  134
,Course #2,F,74,76.8,107.8,132,38.2  /  135,38.6  /  128
,Course #3,F,74,74.3,104.8,129,37.0  /  131,37.3  /  127
,Course #4,F,74,72.1,101.4,124,36.7  /  131,35.4  /  117
,Course #5,F,74,70.0,98.2,120,34.9  /  123,35.1  /  116
,Course #6,F,74,66.9,93.4,113,33.0  /  112,33.9  /  113
Morefar Golf Club,Blue,M,71,73.8,99.7,140,35.9  /  139,37.9  /  140
,White,M,71,71.5,96.5,135,35.3  /  136,36.2  /  133
,Red,F,72,71.3,100.7,125,35.0  /  125,36.3  /  125
Mosholu Golf Course,Blue,M,64,62.4,81.2,101,31.2  /  101,31.2  /  101
,Blue/White,M,64,62.0,80.6,100,31.2  /  101,30.8  /  99
,White,M,64,61.6,80.2,98,30.8  /  98,30.8  /  98
,Red,M,60,59.8,77.6,96,29.9  /  96,29.9  /  96
,Red/Junior,M,59,59.0,76.5,95,29.9  /  96,29.1  /  93
,Junior,M,58,58.2,75.4,93,29.1  /  93,29.1  /  93
,Blue,F,0,64.8,87.7,101,32.4  /  101,32.4  /  101
,White,F,0,63.2,86.1,98,31.6  /  98,31.6  /  98
,Red,F,0,59.8,84.3,91,29.9  /  91,29.9  /  91
Mount Kisco Country Club,BLUE,M,71,72.1,97.8,140,35.4  /  135,36.7  /  145
,WHITE,M,71,70.7,96.3,137,34.8  /  131,35.9  /  143
,White 2021 (M),M,71,70.1,95.8,139,34.4  /  138,35.7  /  139
,GOLD,M,71,68.7,93.1,132,33.5  /  127,35.2  /  137
,White,F,73,77.8,111.5,143,38.5  /  141,39.3  /  145
,Red,F,73,72.6,103.8,132,36.1  /  127,36.5  /  137
,Red 2021 (W),F,73,71.4,101.9,129,35.5  /  127,35.9  /  131
"Muttontown Club, The",Black,M,71,71.6,96.3,133,35.1  /  135,36.5  /  131
,Blue,M,71,69.5,93.5,129,34.3  /  131,35.2  /  127
,White,M,71,68.1,91.7,127,33.7  /  130,34.4  /  124
,Blue,F,73,75.5,107.5,136,37.4  /  136,38.1  /  136
,White,F,72,73.8,105.1,132,36.7  /  133,37.1  /  130
,Red,F,72,71.9,102.4,130,35.4  /  130,36.5  /  129
Nassau Country Club,Championship,M,70,73.4,99.7,141,36.8  /  138,36.6  /  144
,Black/White,M,70,71.8,96.2,132,35.8  /  134,36.0  /  130
,Member (White),M,70,70.2,93.6,124,35.0  /  128,35.2  /  120
,Acorn (Green),M,72,67.1,89.0,118,33.5  /  122,33.6  /  114
,Family Level 2,M,62,60.9,78.8,96,30.7  /  101,30.2  /  91
,Family Level 1,M,53,57.4,74.2,91,28.9  /  95,28.5  /  86
,White,F,72,76.4,108.5,136,38.0  /  138,38.4  /  133
,Green,F,72,73.5,104.7,133,36.5  /  136,37.0  /  129
,Red,F,72,72.1,102.5,129,35.9  /  127,36.2  /  131
,Family - Level 2,F,66,63.6,88.3,105,32.0  /  109,31.6  /  101
,Family - Level 1,F,58,58.7,79.5,90,29.6  /  91,29.1  /  88
National Golf Links of America,Red,M,72,73.9,99.1,136,36.4  /  135,37.5  /  137
,Green,M,72,71.9,96.0,130,35.6  /  130,36.3  /  129
,White,M,72,68.1,90.9,123,33.8  /  120,34.3  /  126
,Green,F,72,77.0,110.3,142,37.9  /  143,39.1  /  140
,White,F,72,72.7,104.0,133,35.6  /  135,37.1  /  131
New Paltz Golf Club,Blue,M,72,73.4,97.6,130,36.7  /  130,36.7  /  130
,White,M,72,71.8,95.6,128,35.9  /  128,35.9  /  128
,Red,F,70,70.2,98.8,121,35.1  /  121,35.1  /  121
,Green,F,68,66.2,92.6,112,33.1  /  112,33.1  /  112
New York Country Club,Blue,M,72,71.4,96.4,134,35.9  /  134,35.5  /  134
,White,M,72,69.5,93.5,130,34.7  /  130,34.8  /  129
,Red,M,72,66.3,88.3,119,33.1  /  117,33.2  /  121
,White,F,72,73.5,104.9,133,37.2  /  134,36.3  /  132
,Red,F,72,71.3,101.4,128,36.3  /  130,35.0  /  126
Newman Golf Course,White/Blue,M,72,71.4,95.5,130,35.6  /  132,35.8  /  127
,Yellow/Yellow,M,72,68.4,90.4,118,34.2  /  118,34.2  /  118
,Red/Yellow,F,72,70.8,99.8,123,34.6  /  120,36.2  /  126
"Newport, Golf Club of",Pro,M,72,73.5,97.4,129,36.5  /  131,37.0  /  126
,Long,M,72,70.7,93.5,123,35.6  /  125,35.1  /  121
,Regular,M,72,68.4,90.6,120,34.4  /  122,34.0  /  117
,Front,M,72,63.6,83.2,106,32.1  /  109,31.5  /  102
,Regular,F,72,73.8,104.5,131,37.0  /  131,36.8  /  130
,Short,F,72,69.9,98.2,120,35.2  /  123,34.7  /  117
Niagara County G C - Niagara County GC,Blue,M,72,68.9,89.5,111,34.3  /  110,34.6  /  112
,Green,M,72,67.9,87.8,108,34.2  /  107,33.7  /  108
,White,M,72,66.5,85.9,104,33.5  /  104,33.0  /  104
,Red,F,72,67.8,93.1,108,33.5  /  107,34.3  /  108
Niagara Falls Country Club - Niagara Falls CC,Green,M,70,73.9,100.1,141,37.2  /  140,36.7  /  142
,Blue,M,70,71.5,96.5,135,36.0  /  132,35.5  /  137
,White/Blue,M,70,70.1,94.4,131,35.2  /  129,34.9  /  132
,White,M,70,68.0,91.5,127,34.2  /  127,33.8  /  126
,Red,M,70,66.1,89.0,124,33.0  /  123,33.1  /  124
,White,F,71,73.3,105.0,134,37.1  /  131,36.2  /  137
,Red,F,71,70.2,100.2,127,35.5  /  123,34.7  /  131
Niagara Frontier C C - Niagara Frontier CC,Blue,M,71,71.9,97.2,137,36.4  /  135,35.5  /  138
,Blue/White Combo,M,71,70.8,95.8,135,35.9  /  132,34.9  /  137
,White,M,71,69.9,94.1,130,35.6  /  129,34.3  /  131
,White/Gold Combo,M,71,67.7,91.7,129,34.1  /  127,33.6  /  131
,Gold,M,71,66.6,89.1,122,33.4  /  121,33.2  /  122
,Gold,F,71,71.8,102.2,129,36.4  /  129,35.4  /  129
,Red,F,71,69.7,98.3,121,35.2  /  122,34.5  /  120
Nick Stoner Golf Club,Black,M,70,67.0,88.6,117,34.2  /  121,32.8  /  112
,Yellow,M,70,64.3,84.7,110,32.7  /  113,31.6  /  107
,Yellow,F,70,69.3,96.4,115,35.4  /  120,33.9  /  110
,Red,F,70,67.4,94.1,113,34.2  /  114,33.2  /  112
Nissequogue Golf Club,Blue,M,72,72.6,96.9,131,36.4  /  126,36.2  /  136
,Blue/White,M,72,71.4,94.9,130,35.7  /  124,35.7  /  135
,White,M,72,70.0,93.8,129,34.9  /  125,35.1  /  132
,White/Gold,M,72,68.8,92.5,128,34.6  /  124,34.2  /  131
,Gold,M,72,68.4,91.7,127,34.4  /  123,34.0  /  130
,Red,M,72,66.4,89.2,123,33.4  /  123,33.0  /  123
,Red,F,72,71.2,100.3,124,36.4  /  122,34.8  /  125
Normanside Country Club,Black,M,70,71.4,95.2,128,36.1  /  126,35.3  /  130
,Blue,M,70,70.1,93.4,126,35.4  /  123,34.7  /  128
,White,M,70,68.8,91.8,124,34.8  /  122,34.0  /  126
,Green,M,70,65.3,87.1,117,32.9  /  116,32.4  /  118
,WHITE,F,72,74.6,104.6,128,37.8  /  126,36.8  /  129
,GREEN,F,72,70.4,98.4,119,35.6  /  116,34.8  /  121
North Country Golf Club,Blue,M,72,71.9,96.0,130,35.8  /  126,36.1  /  134
,White,M,72,70.4,93.8,126,35.4  /  119,35.0  /  132
,Gold,M,72,68.7,91.4,122,34.5  /  115,34.2  /  129
,Red,F,72,69.4,97.6,120,35.0  /  112,34.4  /  127
,Green,F,72,68.8,96.9,119,34.7  /  112,34.1  /  126
North Fork Country Club,Blue,M,71,70.6,94.0,128,34.9  /  123,35.7  /  133
,White 2021 (M),M,71,69.9,93.3,126,34.5  /  124,35.4  /  128
,White,M,71,69.2,92.3,125,34.3  /  121,34.9  /  128
,Gold,M,71,67.1,89.7,122,33.0  /  119,34.1  /  125
,Red,M,71,65.2,87.4,121,32.0  /  117,33.2  /  124
,Orange,M,71,62.1,83.4,114,30.6  /  112,31.5  /  116
,White,F,72,75.7,106.9,133,37.2  /  127,38.5  /  138
,Gold,F,72,72.2,102.6,129,35.4  /  125,36.8  /  133
,Red 2021 (W),F,72,70.2,99.9,126,34.1  /  123,36.1  /  129
,Red,F,72,69.7,99.4,126,33.8  /  124,35.9  /  128
,Orange,F,71,65.9,93.5,118,32.0  /  115,33.9  /  120
North Hempstead Country Club,Gold,M,70,71.1,95.5,132,34.9  /  133,36.2  /  130
,Blue,M,71,69.5,93.5,129,34.1  /  130,35.4  /  128
,White,M,71,68.6,92.2,127,33.8  /  128,34.8  /  126
,Red,M,71,66.9,88.8,118,33.0  /  118,33.9  /  117
,White,F,73,74.4,105.1,131,36.7  /  130,37.7  /  131
,Red,F,73,71.7,101.5,127,35.5  /  128,36.2  /  125
North Hills Country Club,Black,M,72,72.4,98.6,137,36.3  /  134,36.1  /  139
,Blue,M,72,71.8,96.9,136,36.0  /  135,35.8  /  136
,White,M,72,70.8,95.4,132,35.5  /  131,35.3  /  133
,Red,F,72,72.9,102.6,126,37.0  /  126,35.9  /  126
North Shore Country Club,Black,M,71,72.0,97.6,137,35.6  /  134,36.4  /  140
,Blue,M,71,71.0,95.5,131,35.0  /  127,36.0  /  135
,White,M,71,69.5,93.3,128,34.1  /  123,35.4  /  132
,Green,M,71,64.8,86.8,118,31.6  /  116,33.2  /  120
,Blue,F,72,77.0,109.4,138,37.8  /  130,39.2  /  145
,White,F,72,74.5,106.2,135,36.5  /  130,38.0  /  139
,Green/White,F,72,72.1,102.4,129,35.7  /  124,36.4  /  133
,Green,F,72,70.2,99.4,124,34.5  /  118,35.7  /  130
,Green/Gold,F,72,69.4,98.1,122,33.8  /  115,35.6  /  128
Northern Pines Golf Club,Blue,M,71,71.5,94.0,121,36.1  /  125,35.4  /  117
,White,M,71,69.7,91.3,117,34.9  /  121,34.8  /  112
,Gold,M,71,66.2,87.5,115,32.5  /  118,33.7  /  111
,Red,F,71,69.1,95.6,112,34.0  /  114,35.1  /  110
Noyac Golf Club,Championship,M,72,74.9,101.6,144,37.6  /  144,37.3  /  143
,Founders,M,72,72.9,99.0,141,36.6  /  144,36.3  /  137
,Founders / Members,M,72,71.9,97.6,139,35.9  /  142,36.0  /  135
,Members,M,72,71.3,96.2,135,35.5  /  141,35.8  /  128
,Members / Senior,M,72,69.5,93.8,131,35.0  /  133,34.5  /  128
,Senior,M,72,67.6,90.5,124,34.0  /  124,33.6  /  123
,Forward,M,72,66.2,88.6,121,33.5  /  123,32.7  /  118
,White,F,72,77.2,109.0,135,38.6  /  136,38.6  /  134
,Red,F,72,72.1,102.3,128,35.6  /  130,36.5  /  126
Oak Hill Country Club - Oak Hill - East,Championship,M,70,77.2,105.7,151,39.0  /  155,38.2  /  147
,Black,M,71,75.5,102.6,146,37.9  /  147,37.6  /  144
,Blue,M,71,74.0,100.1,141,37.1  /  145,36.9  /  136
,Blue-White,M,71,73.0,98.9,140,36.4  /  143,36.6  /  136
,White,M,71,71.6,97.1,138,35.5  /  139,36.1  /  136
,Gold,M,71,69.0,93.2,130,34.4  /  128,34.6  /  132
,Green,M,71,67.2,90.8,127,33.9  /  124,33.3  /  130
,Blue,F,72,80.9,117.5,155,40.6  /  155,40.3  /  154
,Blue-White,F,72,80.0,116.2,153,39.9  /  153,40.1  /  153
,White,F,72,78.5,113.8,150,39.0  /  148,39.5  /  151
,Gold,F,72,74.4,108.0,143,36.8  /  143,37.6  /  142
,Green,F,72,72.2,104.9,139,36.2  /  139,36.0  /  138
Oak Hill Country Club - Oak Hill - West,Black,M,71,73.3,98.6,136,36.3  /  140,37.0  /  132
,Blue,M,71,71.3,95.9,133,35.3  /  135,36.0  /  130
,Blue-White,M,71,69.8,94.3,132,34.6  /  133,35.2  /  130
,White,M,71,68.6,92.6,129,33.9  /  128,34.7  /  130
,Gold,M,71,67.8,91.7,129,33.9  /  128,33.9  /  129
,Green,M,71,66.4,89.6,125,33.0  /  124,33.4  /  126
,Family,M,71,60.2,78.8,100,30.3  /  100,29.9  /  100
,Blue,F,72,78.1,113.2,149,38.9  /  147,39.2  /  151
,Blue-White,F,72,75.9,109.5,143,37.9  /  143,38.0  /  142
,White,F,72,74.4,107.0,139,36.9  /  137,37.5  /  140
,Gold,F,72,73.7,105.9,137,36.8  /  137,36.9  /  136
,Green,F,72,72.1,103.1,132,35.8  /  129,36.3  /  134
,Family,F,71,61.7,86.6,106,30.8  /  105,30.9  /  106
Old Hickory Golf Club,BLUE,M,72,72.0,95.7,128,35.6  /  128,36.4  /  127
,WHITE,M,72,69.8,92.8,124,34.6  /  121,35.2  /  127
,GOLD,M,72,65.7,86.5,112,32.4  /  112,33.3  /  112
,RED,M,72,64.6,84.9,110,31.9  /  110,32.7  /  109
,GOLD,F,72,71.5,101.9,129,35.1  /  128,36.4  /  130
,RED,F,72,70.1,99.8,126,34.5  /  126,35.6  /  126
Old Oaks Country Club,BLACK,M,70,74.0,100.4,143,37.3  /  144,36.7  /  141
,BLUE,M,70,72.1,98.1,141,36.2  /  144,35.9  /  137
,WHITE,M,70,71.1,96.2,136,35.9  /  140,35.2  /  131
,GREEN,M,70,69.1,94.0,134,34.5  /  138,34.6  /  130
,Green,F,70,73.3,105.5,137,37.2  /  137,36.1  /  136
,Red,F,72,72.2,103.4,133,36.4  /  130,35.8  /  135
Old Westbury Golf &Country Club - Average,Black,M,72,75.0,102.4,146,37.5  /  146,37.5  /  146
,Gold,M,72,73.6,100.2,142,36.8  /  142,36.8  /  142
,Gold/Blue,M,72,72.4,98.2,140,36.2  /  140,36.2  /  140
,Blue,M,72,72.0,98.0,139,36.0  /  139,36.0  /  139
,Blue/White,M,72,70.3,95.4,135,35.2  /  135,35.1  /  135
,White,M,72,69.4,93.8,131,34.7  /  131,34.7  /  131
,White/Red,M,72,67.0,91.0,130,33.5  /  130,33.5  /  130
,White/Red,F,72,71.0,100.0,124,35.5  /  124,35.5  /  124
,Red,F,72,68.9,97.6,122,34.4  /  122,34.5  /  122
Old Westbury Golf &Country Club - Bluegrass,Black,M,72,75.0,102.8,150,37.5  /  150,37.5  /  150
,Gold,M,72,73.4,100.6,146,36.7  /  146,36.7  /  146
,Blue/Gold,M,72,72.4,99.4,144,36.2  /  144,36.2  /  144
,Blue,M,72,71.6,98.2,142,35.8  /  142,35.8  /  142
,Blue/White,M,72,71.6,97.4,139,35.8  /  139,35.8  /  139
,White,M,72,71.6,96.6,136,35.8  /  136,35.8  /  136
,White / Red,M,72,70.6,94.8,130,35.3  /  130,35.3  /  130
,Red,F,72,71.0,100.2,124,35.5  /  124,35.5  /  124
,White/Red,F,72,69.8,100.8,131,34.9  /  131,34.9  /  131
Old Westbury Golf &Country Club - Bluegrass-Overlook,Black,M,72,74.9,101.7,145,37.4  /  149,37.5  /  140
,Gold,M,72,73.6,99.9,142,36.7  /  146,36.9  /  137
,Gold/Blue,M,72,72.5,98.4,140,36.2  /  144,36.3  /  135
,Blue,M,72,71.9,97.6,138,35.8  /  142,36.1  /  134
,Blue/White,M,72,70.6,95.3,133,35.2  /  138,35.4  /  128
,White,M,72,69.6,93.9,131,34.8  /  135,34.8  /  127
,White/Red,M,72,67.3,91.3,129,33.8  /  139,33.5  /  118
,White/Red,F,72,71.5,101.3,126,35.7  /  126,35.8  /  126
,Red,F,72,69.2,98.3,124,34.4  /  122,34.8  /  125
Old Westbury Golf &Country Club - Overlook,Black,M,72,75.0,100.8,140,37.5  /  140,37.5  /  140
,Gold,M,72,73.8,99.2,137,36.9  /  137,36.9  /  137
,Blue/Gold,M,72,72.6,97.6,135,36.3  /  135,36.3  /  135
,Blue,M,72,72.2,97.2,134,36.1  /  134,36.1  /  134
,Blue/White,M,72,70.4,95.0,132,35.2  /  132,35.2  /  132
,White,M,72,69.6,93.6,128,34.8  /  128,34.8  /  128
,White / Red,M,72,67.0,89.0,118,33.5  /  118,33.5  /  118
,White/Red,F,72,71.6,101.4,126,35.8  /  126,35.8  /  126
,Red,F,72,69.6,99.0,125,34.8  /  125,34.8  /  125
Old Westbury Golf &Country Club - Overlook-Woods,Black,M,72,75.2,101.9,145,37.5  /  140,37.7  /  149
,Gold,M,72,73.6,99.6,141,36.9  /  137,36.7  /  144
,Gold/Blue,M,72,72.6,98.2,139,36.3  /  135,36.3  /  142
,Blue,M,72,72.1,97.6,137,36.1  /  134,36.0  /  140
,Blue/White,M,72,70.2,95.1,134,35.4  /  128,34.8  /  140
,White,M,72,69.6,93.7,130,34.9  /  128,34.7  /  131
,White/Red,M,72,66.4,89.3,123,33.5  /  118,32.9  /  128
,White/Red,F,72,70.7,99.8,123,35.8  /  126,34.9  /  120
,Red,F,72,68.9,97.6,122,34.8  /  125,34.1  /  119
Old Westbury Golf &Country Club - Woods,Black,M,72,75.4,103.0,149,37.7  /  149,37.7  /  149
,Gold,M,72,73.4,100.2,144,36.7  /  144,36.7  /  144
,Blue/Gold,M,72,72.6,99.2,142,36.3  /  142,36.3  /  142
,Blue,M,72,72.0,98.2,140,36.0  /  140,36.0  /  140
,Blue/White,M,72,69.6,94.4,133,34.8  /  133,34.8  /  133
,White,M,72,68.8,92.2,125,34.4  /  125,34.4  /  125
,White/Red,M,72,67.6,90.0,122,33.8  /  122,33.8  /  122
,Red,F,72,70.8,100.0,124,35.4  /  124,35.4  /  124
,White/Red,F,72,70.4,99.6,124,35.2  /  124,35.2  /  124
Old Westbury Golf &Country Club - Woods-Bluegrass,Black,M,72,75.1,102.8,149,37.7  /  149,37.4  /  149
,Gold,M,72,73.4,100.5,145,36.7  /  144,36.7  /  146
,Gold/Blue,M,72,72.5,98.9,143,36.3  /  142,36.2  /  144
,Blue,M,72,71.8,98.1,141,36.0  /  140,35.8  /  142
,Blue/White,M,72,70.1,95.9,139,34.8  /  140,35.3  /  138
,White,M,72,68.9,93.7,134,34.2  /  129,34.7  /  138
,White/Red,M,72,67.2,91.8,133,33.4  /  125,33.8  /  140
,White/Red,F,72,70.9,100.1,124,35.2  /  121,35.7  /  126
,Red,F,72,68.5,96.9,121,34.1  /  119,34.4  /  122
Olde Kinderhook,Black,M,72,76.4,103.8,148,37.9  /  145,38.5  /  150
,Green,M,72,74.6,101.4,144,36.9  /  142,37.7  /  146
,Blue,M,72,73.0,99.5,143,36.2  /  140,36.8  /  145
,White,M,72,69.8,95.3,138,34.5  /  135,35.3  /  140
,Gold,M,72,68.0,92.2,130,33.6  /  128,34.4  /  132
,Gold,F,72,73.9,105.1,133,36.5  /  130,37.4  /  135
,Red,F,72,71.8,102.4,130,35.7  /  129,36.1  /  131
Olivet University Golf Course (Harlem Valley),Blue/Black,M,70,70.4,94.0,127,35.0  /  125,35.4  /  129
,White/Red,M,70,68.8,91.8,124,34.5  /  121,34.3  /  127
,Green/Yellow,M,65,64.5,69.6,119,32.5  /  116,32.0  /  122
,White/Red,F,74,74.3,103.8,125,37.1  /  126,37.2  /  124
,Gold/Pink,F,74,68.6,96.2,117,34.2  /  120,34.4  /  114
Oneida Community GC,Blue,M,71,71.1,95.1,129,35.5  /  126,35.6  /  132
,White,M,71,70.1,93.4,126,35.0  /  121,35.1  /  130
,Gold,M,71,67.4,88.3,113,33.4  /  110,34.0  /  115
,Orange,M,64,60.7,78.7,97,30.0  /  96,30.7  /  98
,White,F,72,76.1,108.3,137,37.8  /  131,38.3  /  142
,Red,F,72,71.0,98.6,117,35.4  /  115,35.6  /  119
,Orange,F,64,62.0,85.8,101,30.6  /  98,31.4  /  103
Oneonta Country Club,Blue,M,72,71.5,95.9,131,35.8  /  129,35.7  /  133
,White,M,72,70.4,94.4,129,35.1  /  127,35.3  /  131
,Gold,M,72,66.3,89.0,122,32.9  /  118,33.4  /  126
,Red with 18 green right,F,73,71.3,99.7,121,35.4  /  119,35.9  /  122
,Red,F,73,70.7,99.3,122,35.4  /  119,35.3  /  124
Onondaga Golf and Country Club,Blue,M,71,72.1,96.8,133,35.9  /  131,36.2  /  135
,Blue White Combo,M,71,71.1,95.7,132,35.4  /  131,35.7  /  133
,White,M,71,70.2,94.2,129,34.5  /  126,35.7  /  132
,White Gold Combo,M,71,68.1,91.6,127,33.3  /  124,34.8  /  129
,Gold,M,71,66.9,90.0,125,32.7  /  121,34.2  /  128
,Gold Red Combo,M,71,64.9,86.9,119,31.8  /  115,33.1  /  122
,Red,M,71,64.3,86.0,117,31.4  /  115,32.9  /  118
,White,F,71,76.5,109.2,139,37.5  /  137,39.0  /  141
,White Gold Combo,F,71,74.2,105.3,132,36.2  /  127,38.0  /  137
,Gold,F,71,73.0,103.7,131,35.5  /  125,37.5  /  136
,Gold Red Combo,F,71,70.0,100.1,128,34.2  /  124,35.8  /  131
,Red,F,71,68.7,97.8,124,33.5  /  119,35.2  /  128
Ontario Country Club,Black,M,72,72.9,97.1,130,36.7  /  129,36.2  /  131
,Blue,M,72,71.3,95.2,129,36.0  /  129,35.3  /  128
,White,M,72,69.2,92.3,125,34.7  /  126,34.5  /  123
,Green,M,72,66.5,87.4,113,33.5  /  112,33.0  /  113
,Gold,M,72,63.7,82.5,101,32.1  /  103,31.6  /  99
,White,F,72,75.4,106.5,132,38.0  /  131,37.4  /  132
,Green,F,72,72.0,101.6,126,36.0  /  127,36.0  /  124
,Gold,F,72,68.2,95.1,114,34.4  /  109,33.8  /  119
Onteora Club,Blue/White,M,70,68.2,90.9,123,34.6  /  124,33.6  /  122
,Green/Green,M,70,64.2,86.2,118,32.3  /  117,31.9  /  119
,Blue,M,35,34.6,46.1,124,34.6  /  124,/
,White,M,35,33.6,44.9,122,33.6  /  122,/
,Green (Front),M,35,32.3,43.2,117,32.3  /  117,/
,Green (Back),M,35,31.9,43.0,119,31.9  /  119,/
,Red/Red,F,70,67.4,96.3,123,33.9  /  123,33.5  /  122
,Red (Front),F,35,33.9,48.4,123,33.9  /  123,/
,Red (Back),F,35,33.5,47.9,122,33.5  /  122,/
Orchard Creek Golf Club,Blue,M,71,72.0,96.3,131,36.3  /  141,35.7  /  121
,Green,M,71,69.9,93.3,126,35.1  /  130,34.8  /  122
,Gold,M,70,66.4,88.3,118,33.4  /  123,33.0  /  113
,Red,F,70,67.5,95.9,121,33.8  /  115,33.7  /  126
Orchard Park Country Club,Blue,M,72,71.6,94.6,124,36.3  /  127,35.3  /  121
,Blue-White Combo,M,72,69.5,92.3,123,35.0  /  124,34.5  /  122
,White,M,72,68.2,90.9,123,34.3  /  121,33.9  /  124
,Green,M,72,65.3,86.8,116,32.0  /  113,33.3  /  118
,Green,F,72,69.8,98.6,123,34.1  /  119,35.7  /  126
Orchard Vali Golf Club,White,M,71,68.3,91.0,123,34.2  /  121,34.1  /  124
,Yellow,M,71,64.1,83.2,103,32.0  /  103,32.1  /  102
,Red,M,71,63.7,82.3,100,31.8  /  98,31.9  /  102
,White,F,71,74.2,103.4,124,36.9  /  127,37.3  /  120
,Yellow,F,71,68.3,95.6,116,34.0  /  117,34.3  /  114
,Red,F,71,67.7,95.0,116,33.7  /  114,34.0  /  117
Osiris Country Club,Blue,M,72,71.6,96.5,134,35.3  /  139,36.3  /  129
,White,M,72,69.8,93.9,130,34.5  /  125,35.3  /  135
,White - Temp,F,72,75.8,107.8,136,38.6  /  142,37.2  /  129
,Red,F,72,71.5,100.7,124,34.6  /  115,36.9  /  132
Oswego Country Club,Blue,M,71,71.4,95.9,132,35.2  /  130,36.2  /  133
,Blue / White,M,71,70.7,94.9,130,35.1  /  127,35.6  /  133
,White,M,71,70.0,94.0,129,34.7  /  125,35.3  /  133
,Gold,M,71,66.9,88.9,119,33.1  /  113,33.8  /  124
,Red,F,71,71.4,100.8,125,35.0  /  122,36.4  /  127
Otterkill Country Club,Blue,M,72,73.6,99.6,141,36.7  /  144,36.9  /  137
,White,M,72,71.4,97.0,138,35.7  /  139,35.7  /  137
,Gold,M,72,69.1,93.5,132,34.5  /  136,34.6  /  127
,Green,M,66,63.9,86.6,123,32.2  /  125,31.7  /  121
,Yellow,F,72,75.6,106.9,133,38.0  /  137,37.6  /  128
,Red,F,72,70.6,101.0,129,35.5  /  128,35.1  /  130
,Green,F,72,67.6,95.2,117,34.5  /  117,33.1  /  117
Ouleout Creek Golf,Blue,M,70,66.8,87.2,110,33.1  /  105,33.7  /  114
,White,M,70,64.8,84.9,108,32.4  /  104,32.4  /  112
,Gold,M,70,62.1,81.5,105,31.5  /  101,30.6  /  108
,Gold,F,70,66.2,90.3,103,33.4  /  102,32.8  /  103
,Red,F,70,62.7,84.9,94,31.3  /  96,31.4  /  92
Owasco Country Club,White-Yellow,M,71,70.3,94.4,130,35.4  /  131,34.9  /  128
,Silver-Gold,M,71,67.5,90.8,126,34.0  /  125,33.5  /  126
,Red-Blue,F,75,73.8,105.0,132,36.7  /  133,37.1  /  131
,Silver-Gold,F,75,72.8,103.5,130,36.6  /  133,36.2  /  127
Oyster Bay Golf Course,Blue,M,70,71.2,95.8,133,34.6  /  127,36.6  /  138
,Blue / White,M,70,70.1,94.2,130,34.0  /  125,36.1  /  135
,White,M,70,68.8,92.3,127,33.2  /  123,35.6  /  130
,White / Red,M,70,67.0,89.8,123,32.6  /  119,34.4  /  126
,Red,M,69,65.0,86.7,117,31.7  /  114,33.3  /  119
,White,F,73,73.8,105.9,136,35.7  /  128,38.1  /  144
,Red,F,71,69.7,98.4,122,33.8  /  117,35.9  /  125
Paramount Country Club,Black,M,70,73.2,97.2,130,36.4  /  129,36.8  /  130
,Hybrid,M,70,71.6,95.3,128,35.9  /  127,35.7  /  128
,Blue,M,70,70.8,94.0,125,35.4  /  123,35.4  /  127
,Blue / Silver,M,70,68.8,91.5,123,34.7  /  124,34.1  /  121
,Silver,M,70,68.3,90.9,122,33.6  /  128,34.7  /  115
,Silver,F,73,73.6,103.5,127,37.1  /  126,36.5  /  128
,Combo,F,73,72.4,101.8,125,36.4  /  124,36.0  /  126
,Green,F,72,69.5,97.7,121,35.1  /  121,34.4  /  120
Park Country Club,Black,M,71,73.6,97.9,131,37.3  /  135,36.3  /  127
,Black/Blue Combo,M,71,72.4,96.4,129,36.8  /  132,35.6  /  126
,Blue,M,71,71.3,94.9,128,36.0  /  129,35.3  /  126
,Blue - White Combo,M,71,70.0,93.5,126,35.5  /  129,34.5  /  123
,White,M,71,69.5,92.3,124,35.0  /  128,34.5  /  119
,Gold,M,71,68.0,89.6,118,34.0  /  122,34.0  /  113
,White,F,71,74.4,104.4,127,37.5  /  127,36.9  /  127
,Gold,F,71,71.3,99.7,122,35.8  /  121,35.5  /  122
