,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
975,3097,3097,姉ヶ崎カントリー倶楽部,東OUT,Bグリーン,フロント2,2017.08.22,東IN,Bグリーン,フロント2,2017.08.22,72,5078,64.5,113
976,3098,3098,姉ヶ崎カントリー倶楽部,西OUT,Aグリーン,バック,2010.07.11,西IN,Aグリーン,バック,2010.07.11,72,6828,72.5,132
977,3099,3099,姉ヶ崎カントリー倶楽部,西OUT,Aグリーン,レギュラー,2010.07.11,西IN,Aグリーン,レギュラー,2010.07.11,72,6416,70.5,126
978,3100,3100,姉ヶ崎カントリー倶楽部,西OUT,Aグリーン,フロント1,2010.07.11,西IN,Aグリーン,フロント1,2010.07.11,72,6080,69.2,123
979,3101,3101,姉ヶ崎カントリー倶楽部,西OUT,Aグリーン,フロント2,2010.07.11,西IN,Aグリーン,フロント2,2010.07.11,72,5391,66.6,115
980,3102,3102,姉ヶ崎カントリー倶楽部,西OUT,Bグリーン,バック,2010.07.11,西IN,Bグリーン,バック,2010.07.11,72,6583,71.4,129
981,3103,3103,姉ヶ崎カントリー倶楽部,西OUT,Bグリーン,レギュラー,2010.07.11,西IN,Bグリーン,レギュラー,2010.07.11,72,6171,69.6,124
982,3104,3104,姉ヶ崎カントリー倶楽部,西OUT,Bグリーン,フロント1,2010.07.11,西IN,Bグリーン,フロント1,2010.07.11,72,5835,68.3,120
983,3105,3105,姉ヶ崎カントリー倶楽部,西OUT,Bグリーン,フロント2,2010.07.11,西IN,Bグリーン,フロント2,2010.07.11,72,5147,65.8,112
989,2422,2422,入間カントリー倶楽部,OUT,Aグリーン,フルバック,2013.10.04,IN,Aグリーン,フルバック,2013.10.04,72,6654,72.0,125
990,2423,2423,入間カントリー倶楽部,OUT,Aグリーン,バック,2013.10.04,IN,Aグリーン,バック,2013.10.04,72,6527,71.4,124
991,2424,2424,入間カントリー倶楽部,OUT,Aグリーン,レギュラー,2013.10.04,IN,Aグリーン,レギュラー,2013.10.04,72,6170,69.9,120
992,2425,2425,入間カントリー倶楽部,OUT,Aグリーン,フロント1,2013.10.04,IN,Aグリーン,フロント1,2013.10.04,72,5743,67.8,117
993,2426,2426,入間カントリー倶楽部,OUT,Aグリーン,フロント2,2013.10.04,IN,Aグリーン,フロント2,2013.10.04,72,5381,66.2,112
994,2427,2427,入間カントリー倶楽部,OUT,Aグリーン,レディース,2013.10.04,IN,Aグリーン,レディース,2013.10.04,72,4908,64.2,107
995,2428,2428,入間カントリー倶楽部,OUT,Bグリーン,フルバック,2013.10.04,IN,Bグリーン,フルバック,2013.10.04,72,6457,71.0,123
996,2429,2429,入間カントリー倶楽部,OUT,Bグリーン,バック,2013.10.04,IN,Bグリーン,バック,2013.10.04,72,6330,70.3,122
997,2430,2430,入間カントリー倶楽部,OUT,Bグリーン,レギュラー,2013.10.04,IN,Bグリーン,レギュラー,2013.10.04,72,5973,68.5,120
998,2431,2431,入間カントリー倶楽部,OUT,Bグリーン,フロント1,2013.10.04,IN,Bグリーン,フロント1,2013.10.04,72,5546,66.7,115
999,2432,2432,入間カントリー倶楽部,OUT,Bグリーン,フロント2,2013.10.04,IN,Bグリーン,フロント2,2013.10.04,72,5180,65.2,109
1000,2433,2433,入間カントリー倶楽部,OUT,Bグリーン,レディース,2013.10.04,IN,Bグリーン,レディース,2013.10.04,72,4707,63.5,102
1001,6811,6811,名張サウスカントリー倶楽部,OUT,ベント,バック,2006.03.02,IN,ベント,バック,2006.03.02,72,6870,72.3,132
1002,6812,6812,名張サウスカントリー倶楽部,OUT,ベント,レギュラー,2006.03.02,IN,ベント,レギュラー,2006.03.02,72,6576,70.9,128
1003,6813,6813,名張サウスカントリー倶楽部,OUT,ベント,フロント,2006.03.02,IN,ベント,フロント,2006.03.02,72,6089,68.8,121
1004,10011,10011,北山カントリー倶楽部,OUT,Aベント,フルバック,2021.04.15,IN,Aベント,フルバック,2021.04.15,72,7061,74.5,136
1005,10012,10012,北山カントリー倶楽部,OUT,Aベント,バック,2021.04.15,IN,Aベント,バック,2021.04.15,72,6674,72.2,134
1006,10013,10013,北山カントリー倶楽部,OUT,Aベント,レギュラー,2021.04.15,IN,Aベント,レギュラー,2021.04.15,72,6340,70.7,132
1007,10014,10014,北山カントリー倶楽部,OUT,Aベント,フロント1,2021.04.15,IN,Aベント,フロント1,2021.04.15,72,5910,69.1,124
1008,10015,10015,北山カントリー倶楽部,OUT,Aベント,レディース1,2021.04.15,IN,Aベント,レディース1,2021.04.15,72,5446,66.4,117
1009,10016,10016,北山カントリー倶楽部,OUT,Bベント,フルバック,2021.04.15,IN,Bベント,フルバック,2021.04.15,72,7066,74.1,134
1010,10017,10017,北山カントリー倶楽部,OUT,Bベント,バック,2021.04.15,IN,Bベント,バック,2021.04.15,72,6691,72.4,129
1011,10018,10018,北山カントリー倶楽部,OUT,Bベント,レギュラー,2021.04.15,IN,Bベント,レギュラー,2021.04.15,72,6357,70.8,131
1012,10019,10019,北山カントリー倶楽部,OUT,Bベント,フロント1,2021.04.15,IN,Bベント,フロント1,2021.04.15,72,5930,69.0,122
1013,10020,10020,北山カントリー倶楽部,OUT,Bベント,レディース1,2021.04.15,IN,Bベント,レディース1,2021.04.15,72,5450,66.4,117
1014,3044,3044,平成倶楽部鉢形城コース,OUT,Aグリーン,バック 1,2020.11.02,IN,Aグリーン,バック 1,2020.11.02,72,6579,71.7,131
1015,3045,3045,平成倶楽部鉢形城コース,OUT,Aグリーン,バック 2,2020.11.02,IN,Aグリーン,バック 2,2020.11.02,72,6517,71.3,130
1016,3046,3046,平成倶楽部鉢形城コース,OUT,Aグリーン,レギュラー 1,2020.11.02,IN,Aグリーン,レギュラー 1,2020.11.02,72,6091,69.2,127
1017,3047,3047,平成倶楽部鉢形城コース,OUT,Aグリーン,レギュラー 2,2020.11.02,IN,Aグリーン,レギュラー 2,2020.11.02,72,5746,67.7,123
1018,3048,3048,平成倶楽部鉢形城コース,OUT,Aグリーン,レディース 1,2020.11.02,IN,Aグリーン,レディース 1,2020.11.02,72,5132,64.8,117
1019,3049,3049,平成倶楽部鉢形城コース,OUT,Aグリーン,レディース 2,2020.11.02,IN,Aグリーン,レディース 2,2020.11.02,72,5003,64.2,115
1020,3050,3050,平成倶楽部鉢形城コース,OUT,Bグリーン,バック 1,2020.11.02,IN,Bグリーン,バック 1,2020.11.02,72,6191,69.8,129
1021,3051,3051,平成倶楽部鉢形城コース,OUT,Bグリーン,バック 2,2020.11.02,IN,Bグリーン,バック 2,2020.11.02,72,6129,69.5,128
1022,3052,3052,平成倶楽部鉢形城コース,OUT,Bグリーン,レギュラー 1,2020.11.02,IN,Bグリーン,レギュラー 1,2020.11.02,72,5702,67.4,125
1023,3053,3053,平成倶楽部鉢形城コース,OUT,Bグリーン,レギュラー 2,2020.11.02,IN,Bグリーン,レギュラー 2,2020.11.02,72,5379,65.9,122
1024,3054,3054,平成倶楽部鉢形城コース,OUT,Bグリーン,レディース 1,2020.11.02,IN,Bグリーン,レディース 1,2020.11.02,72,4772,63.1,115
1025,3055,3055,平成倶楽部鉢形城コース,OUT,Bグリーン,レディース 2,2020.11.02,IN,Bグリーン,レディース 2,2020.11.02,72,4661,62.6,113
1026,4981,4981,中央都留カントリー倶楽部,OUT,AG,バック,2018.08.31,IN,AG,バック,2018.08.31,72,6371,69.8,135
1027,4982,4982,中央都留カントリー倶楽部,OUT,AG,レギュラー,2018.08.31,IN,AG,レギュラー,2018.08.31,72,5968,68.1,131
1028,4983,4983,中央都留カントリー倶楽部,OUT,AG,レディース,2018.08.31,IN,AG,レディース,2018.08.31,72,5145,64.4,124
1029,4984,4984,中央都留カントリー倶楽部,OUT,BG,バック,2018.08.31,IN,BG,バック,2018.08.31,72,5905,67.5,127
1030,4985,4985,中央都留カントリー倶楽部,OUT,BG,レギュラー,2018.08.31,IN,BG,レギュラー,2018.08.31,72,5499,65.8,123
1031,4986,4986,中央都留カントリー倶楽部,OUT,BG,レディース,2018.08.31,IN,BG,レディース,2018.08.31,72,4679,62.1,116
1032,8050,8050,花吉野カンツリー倶楽部,OUT,ベント,バック,2014.03.17,IN,ベント,バック,2014.03.17,72,7018,73.8,137
1033,8051,8051,花吉野カンツリー倶楽部,OUT,ベント,レギュラー,2014.03.17,IN,ベント,レギュラー,2014.03.17,72,6331,70.4,131
1034,8052,8052,花吉野カンツリー倶楽部,OUT,ベント,フロント,2014.03.17,IN,ベント,フロント,2014.03.17,72,5622,67.2,124
1035,7200,7200,宇治田原カントリー倶楽部,嘉納,ベント,バック,2010.08.04,大杉,ベント,バック,2010.08.04,72,7102,74.8,133
1036,7201,7201,宇治田原カントリー倶楽部,嘉納,ベント,レギュラー,2010.08.04,大杉,ベント,レギュラー,2010.08.04,72,6600,72.5,128
1037,7202,7202,宇治田原カントリー倶楽部,嘉納,ベント,フロント1,2010.08.04,大杉,ベント,フロント1,2010.08.04,72,6232,70.9,124
1038,7203,7203,宇治田原カントリー倶楽部,大杉,ベント,バック,2010.08.04,大福,ベント,バック,2010.08.04,72,7061,74.5,135
1039,7204,7204,宇治田原カントリー倶楽部,大杉,ベント,レギュラー,2010.08.04,大福,ベント,レギュラー,2010.08.04,72,6642,72.6,131
1040,7205,7205,宇治田原カントリー倶楽部,大杉,ベント,フロント1,2010.08.04,大福,ベント,フロント1,2010.08.04,72,6224,70.7,127
1041,7206,7206,宇治田原カントリー倶楽部,大福,ベント,バック,2010.08.04,嘉納,ベント,バック,2010.08.04,72,6905,73.9,131
1042,7207,7207,宇治田原カントリー倶楽部,大福,ベント,レギュラー,2010.08.04,嘉納,ベント,レギュラー,2010.08.04,72,6502,72.1,127
1043,7208,7208,宇治田原カントリー倶楽部,大福,ベント,フロント1,2010.08.04,嘉納,ベント,フロント1,2010.08.04,72,6112,70.4,122
1044,8216,8216,鳥取カントリー倶楽部吉岡温泉コース,OUT,ベント,バック,2008.07.23,IN,ベント,バック,2008.07.23,72,6591,71.0,128
1045,8217,8217,鳥取カントリー倶楽部吉岡温泉コース,OUT,ベント,レギュラー,2008.07.23,IN,ベント,レギュラー,2008.07.23,72,6384,70.0,125
1046,8218,8218,鳥取カントリー倶楽部吉岡温泉コース,OUT,ベント,フロント,2008.07.23,IN,ベント,フロント,2008.07.23,72,6045,69.2,123
1047,8219,8219,鳥取カントリー倶楽部吉岡温泉コース,OUT,ベント,レディース,2008.07.23,IN,ベント,レディース,2008.07.23,72,5495,67.1,116
1048,6760,6760,津カントリー倶楽部,OUT,ベント,Champ,2009.07.03,IN,ベント,Champ,2009.07.03,72,7023,73.9,136
1049,6761,6761,津カントリー倶楽部,OUT,ベント,Back,2009.07.03,IN,ベント,Back,2009.07.03,72,6621,72.0,131
1050,6762,6762,津カントリー倶楽部,OUT,ベント,Regular,2009.07.03,IN,ベント,Regular,2009.07.03,72,6178,70.0,125
1051,6763,6763,津カントリー倶楽部,OUT,ベント,Front,2009.07.03,IN,ベント,Front,2009.07.03,72,5516,67.5,117
1052,6975,6975,甲賀カントリー倶楽部,OUT,ベント,バック,2015.08.04,IN,ベント,バック,2015.08.04,72,6853,72.4,137
1053,6976,6976,甲賀カントリー倶楽部,OUT,ベント,レギュラー,2015.08.04,IN,ベント,レギュラー,2015.08.04,72,6451,70.9,132
1054,6977,6977,甲賀カントリー倶楽部,OUT,ベント,フロント,2015.08.04,IN,ベント,フロント,2015.08.04,72,6140,69.5,129
1055,2962,2962,飯能くすの樹カントリー倶楽部,OUT,ベント,バック,2021.03.31,IN,ベント,バック,2021.03.31,72,6721,71.5,127
1056,2963,2963,飯能くすの樹カントリー倶楽部,OUT,ベント,レギュラー1,2021.03.31,IN,ベント,レギュラー1,2021.03.31,72,6262,69.5,124
1057,2964,2964,飯能くすの樹カントリー倶楽部,OUT,ベント,レギュラー2,2021.03.31,IN,ベント,レギュラー2,2021.03.31,72,5699,67.1,118
1058,2965,2965,飯能くすの樹カントリー倶楽部,OUT,ベント,レディース,2021.03.31,IN,ベント,レディース,2021.03.31,72,5351,65.5,115
1059,8823,8823,宮島志和カンツリー倶楽部,OUT,コーライ,バック,2013.12.26,IN,コーライ,バック,2013.12.26,72,6510,71.5,129
1060,8824,8824,宮島志和カンツリー倶楽部,OUT,コーライ,レギュラー,2013.12.26,IN,コーライ,レギュラー,2013.12.26,72,6174,69.9,126
1061,8825,8825,宮島志和カンツリー倶楽部,OUT,コーライ,フロント,2013.12.26,IN,コーライ,フロント,2013.12.26,72,5893,68.7,123
1062,8826,8826,宮島志和カンツリー倶楽部,OUT,コーライ,レディース,2013.12.26,IN,コーライ,レディース,2013.12.26,72,5520,66.9,120
1063,5436,5436,岐阜北カントリー倶楽部,西,ベント,バック,2003.10.29,東,ベント,バック,2003.10.29,72,6488,70.3,126
1064,5437,5437,岐阜北カントリー倶楽部,西,ベント,レギュラー,2003.10.29,東,ベント,レギュラー,2003.10.29,72,6068,68.8,121
1065,5438,5438,岐阜北カントリー倶楽部,西,コーライ,バック,2003.10.29,東,コーライ,バック,2003.10.29,72,6293,69.5,123
1066,5439,5439,岐阜北カントリー倶楽部,西,コーライ,レギュラー,2003.10.29,東,コーライ,レギュラー,2003.10.29,72,5877,68.7,121
1067,2038,2038,鶴カントリー倶楽部,東,右グリーン,バック,2021.06.11,中,右グリーン,バック,2021.06.11,72,6621,71.9,130
1068,2039,2039,鶴カントリー倶楽部,東,右グリーン,レギュラー,2021.06.11,中,右グリーン,レギュラー,2021.06.11,72,6401,70.9,129
1069,2040,2040,鶴カントリー倶楽部,東,右グリーン,フロント1,2021.06.11,中,右グリーン,フロント1,2021.06.11,72,5817,68.3,124
1070,2041,2041,鶴カントリー倶楽部,東,右グリーン,レディース,2021.06.11,中,右グリーン,レディース,2021.06.11,72,4980,64.6,116
1071,2042,2042,鶴カントリー倶楽部,東,左グリーン,バック,2021.06.11,中,左グリーン,バック,2021.06.11,72,6674,72.1,135
1072,2043,2043,鶴カントリー倶楽部,東,左グリーン,レギュラー,2021.06.11,中,左グリーン,レギュラー,2021.06.11,72,6455,71.2,133
1073,2044,2044,鶴カントリー倶楽部,東,左グリーン,フロント1,2021.06.11,中,左グリーン,フロント1,2021.06.11,72,5878,68.5,127
1074,2045,2045,鶴カントリー倶楽部,東,左グリーン,レディース,2021.06.11,中,左グリーン,レディース,2021.06.11,72,5061,64.9,120
1075,2046,2046,鶴カントリー倶楽部,中,右グリーン,バック,2021.06.11,西,右グリーン,バック,2021.06.11,72,6816,72.6,134
1076,2047,2047,鶴カントリー倶楽部,中,右グリーン,レギュラー,2021.06.11,西,右グリーン,レギュラー,2021.06.11,72,6466,71.1,130
1077,2048,2048,鶴カントリー倶楽部,中,右グリーン,フロント1,2021.06.11,西,右グリーン,フロント1,2021.06.11,72,6023,69.1,127
1078,2049,2049,鶴カントリー倶楽部,中,右グリーン,レディース,2021.06.11,西,右グリーン,レディース,2021.06.11,72,5065,64.9,118
1079,2050,2050,鶴カントリー倶楽部,中,左グリーン,バック,2021.06.11,西,左グリーン,バック,2021.06.11,72,6732,72.2,133
1080,2051,2051,鶴カントリー倶楽部,中,左グリーン,レギュラー,2021.06.11,西,左グリーン,レギュラー,2021.06.11,72,6380,70.7,129
1081,2052,2052,鶴カントリー倶楽部,中,左グリーン,フロント1,2021.06.11,西,左グリーン,フロント1,2021.06.11,72,5938,68.7,126
1082,2053,2053,鶴カントリー倶楽部,中,左グリーン,レディース,2021.06.11,西,左グリーン,レディース,2021.06.11,72,5010,64.6,117
1083,2054,2054,鶴カントリー倶楽部,西,右グリーン,バック,2021.06.11,東,右グリーン,バック,2021.06.11,72,6693,72.1,133
1084,2055,2055,鶴カントリー倶楽部,西,右グリーン,レギュラー,2021.06.11,東,右グリーン,レギュラー,2021.06.11,72,6413,70.8,130
1085,2056,2056,鶴カントリー倶楽部,西,右グリーン,フロント1,2021.06.11,東,右グリーン,フロント1,2021.06.11,72,5920,68.6,126
1086,2057,2057,鶴カントリー倶楽部,西,右グリーン,レディース,2021.06.11,東,右グリーン,レディース,2021.06.11,72,5119,65.1,119
1087,2058,2058,鶴カントリー倶楽部,西,左グリーン,バック,2021.06.11,東,左グリーン,バック,2021.06.11,72,6706,72.1,134
1088,2059,2059,鶴カントリー倶楽部,西,左グリーン,レギュラー,2021.06.11,東,左グリーン,レギュラー,2021.06.11,72,6423,70.9,132
1089,2060,2060,鶴カントリー倶楽部,西,左グリーン,フロント1,2021.06.11,東,左グリーン,フロント1,2021.06.11,72,5938,68.6,128
1090,2061,2061,鶴カントリー倶楽部,西,左グリーン,レディース,2021.06.11,東,左グリーン,レディース,2021.06.11,72,5125,65.1,120
1091,44,44,恵庭カントリー倶楽部,支笏,ベント,チャンピオン,2018.10.18,阿寒,ベント,チャンピオン,2018.10.18,72,7283,74.7,138
1092,45,45,恵庭カントリー倶楽部,支笏,ベント,バック,2018.10.18,阿寒,ベント,バック,2018.10.18,72,7047,73.5,135
1093,46,46,恵庭カントリー倶楽部,支笏,ベント,レギュラー,2018.10.18,阿寒,ベント,レギュラー,2018.10.18,72,6424,70.8,129
1094,47,47,恵庭カントリー倶楽部,支笏,ベント,フロント,2018.10.18,阿寒,ベント,フロント,2018.10.18,72,5897,68.4,123
1095,48,48,恵庭カントリー倶楽部,支笏,ベント,レディース,2018.10.18,阿寒,ベント,レディース,2018.10.18,72,5533,66.8,120
1096,49,49,恵庭カントリー倶楽部,阿寒,ベント,チャンピオン,2018.10.18,摩周,ベント,チャンピオン,2018.10.18,72,7321,74.6,136
1097,50,50,恵庭カントリー倶楽部,阿寒,ベント,バック,2018.10.18,摩周,ベント,バック,2018.10.18,72,6977,73.0,133
1098,51,51,恵庭カントリー倶楽部,阿寒,ベント,レギュラー,2018.10.18,摩周,ベント,レギュラー,2018.10.18,72,6406,70.5,127
1099,52,52,恵庭カントリー倶楽部,阿寒,ベント,フロント,2018.10.18,摩周,ベント,フロント,2018.10.18,72,5855,68.0,121
1100,53,53,恵庭カントリー倶楽部,阿寒,ベント,レディース,2018.10.18,摩周,ベント,レディース,2018.10.18,72,5411,66.0,117
1101,54,54,恵庭カントリー倶楽部,摩周,ベント,チャンピオン,2018.10.18,支笏,ベント,チャンピオン,2018.10.18,72,7178,74.1,137
1102,55,55,恵庭カントリー倶楽部,摩周,ベント,バック,2018.10.18,支笏,ベント,バック,2018.10.18,72,6938,72.9,133
1103,56,56,恵庭カントリー倶楽部,摩周,ベント,レギュラー,2018.10.18,支笏,ベント,レギュラー,2018.10.18,72,6422,70.7,128
1104,57,57,恵庭カントリー倶楽部,摩周,ベント,フロント,2018.10.18,支笏,ベント,フロント,2018.10.18,72,5990,68.8,124
1105,58,58,恵庭カントリー倶楽部,摩周,ベント,レディース,2018.10.18,支笏,ベント,レディース,2018.10.18,72,5554,66.8,119
1106,10063,10063,喜々津カントリー倶楽部,OUT,コーライ,バック,2015.10.16,IN,コーライ,バック,2015.10.16,72,6462,71.4,134
1107,10064,10064,喜々津カントリー倶楽部,OUT,コーライ,レギュラー,2015.10.16,IN,コーライ,レギュラー,2015.10.16,72,6111,69.8,130
1108,10065,10065,喜々津カントリー倶楽部,OUT,コーライ,フロント1,2015.10.16,IN,コーライ,フロント1,2015.10.16,72,5795,68.3,127
1109,10066,10066,喜々津カントリー倶楽部,OUT,コーライ,レディース,2015.10.16,IN,コーライ,レディース,2015.10.16,72,5549,67.1,123
1110,10067,10067,喜々津カントリー倶楽部,OUT,コーライ,ゴールド,2015.10.16,IN,コーライ,ゴールド,2015.10.16,72,5133,65.2,119
