,Unnamed: 0,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
4270,長岡カントリー倶楽部,東,Main,フロント1,2010.05.24,西,Main,フロント1,2010.05.24,72,6158,74.1,131
4271,長岡カントリー倶楽部,東,Main,フロント2_,2010.05.24,西,Main,フロント2_,2010.05.24,72,5797,72.2,126
4272,長岡カントリー倶楽部,東,Main,レディース1,2010.05.24,西,Main,レディース1,2010.05.24,72,6015,73.3,129
4273,長岡カントリー倶楽部,東,Main,レディース2,2010.05.24,西,Main,レディース2_,2010.05.24,72,5495,70.6,122
4274,長岡カントリー倶楽部,東,Main,バック,2010.05.24,南,Main,バック,2010.05.24,72,6639,76.7,138
4275,長岡カントリー倶楽部,東,Main,レギュラー,2010.05.24,南,Main,レギュラー,2010.05.24,72,6396,75.5,135
4276,長岡カントリー倶楽部,東,Main,フロント1_,2010.05.24,南,Main,フロント1,2010.05.24,72,6067,73.7,130
4277,長岡カントリー倶楽部,東,Main,フロント2,2010.05.24,南,Main,フロント2,2010.05.24,72,5723,71.9,126
4278,長岡カントリー倶楽部,東,Main,レディース1,2010.05.24,南,Main,レディース1,2010.05.24,72,5999,73.4,129
4279,長岡カントリー倶楽部,東,Main,レディース2_,2010.05.24,南,Main,レディース2,2010.05.24,72,5572,71.1,123
4280,長岡カントリー倶楽部,西,Main,バック,2010.05.24,南,Main,バック,2010.05.24,72,6750,77.4,140
4281,長岡カントリー倶楽部,西,Main,レギュラー,2010.05.24,南,Main,レギュラー_,2010.05.24,72,6508,76.1,137
4282,長岡カントリー倶楽部,西,Main,フロント1,2010.05.24,南,Main,フロント1,2010.05.24,72,6147,74.2,131
4283,長岡カントリー倶楽部,西,Main,フロント2,2010.05.24,南,Main,フロント2_,2010.05.24,72,5822,72.5,127
4284,長岡カントリー倶楽部,西,Main,レディース1_,2010.05.24,南,Main,レディース1,2010.05.24,72,6044,73.7,130
4285,長岡カントリー倶楽部,西,Main,レディース2,2010.05.24,南,Main,レディース2_,2010.05.24,72,5589,71.3,124
4286,新潟ゴルフ倶楽部,OUT,ベント,バック,2017.04.11,IN,ベント,バック,2017.04.11,72,6490,77.3,136
4287,新潟ゴルフ倶楽部,OUT,ベント,レギュラー,2017.04.11,IN,ベント,レギュラー,2017.04.11,72,6041,74.8,131
4288,新潟ゴルフ倶楽部,OUT,ベント,フロント1,2017.04.11,IN,ベント,フロント1,2017.04.11,72,5431,71.7,123
4289,新潟ゴルフ倶楽部,OUT,ベント,フロント2,2017.04.11,IN,ベント,フロント2,2017.04.11,72,4894,68.7,118
4290,新潟サンライズゴルフコース,東,ベント,チャンピオン,2020.07.28,中,ベント,チャンピオン,2020.07.28,72,7190,80.5,141
4291,新潟サンライズゴルフコース,東,ベント,バック,2020.07.28,中,ベント,バック,2020.07.28,72,6822,78.5,136
4292,新潟サンライズゴルフコース,東,ベント,レギュラー,2020.07.28,中,ベント,レギュラー,2020.07.28,72,6268,75.3,129
4293,新潟サンライズゴルフコース,東,ベント,レディース,2020.07.28,中,ベント,レディース,2020.07.28,72,5474,70.5,120
4294,新潟サンライズゴルフコース,中,ベント,チャンピオン,2020.07.28,西,ベント,チャンピオン,2020.07.28,72,6976,79.4,139
4295,新潟サンライズゴルフコース,中,ベント,バック,2020.07.28,西,ベント,バック,2020.07.28,72,6772,78.3,136
4296,新潟サンライズゴルフコース,中,ベント,レギュラー,2020.07.28,西,ベント,レギュラー,2020.07.28,72,6247,75.3,130
4297,新潟サンライズゴルフコース,中,ベント,レディース,2020.07.28,西,ベント,レディース,2020.07.28,72,5446,70.4,119
4298,新潟サンライズゴルフコース,西,ベント,チャンピオン,2020.07.28,東,ベント,チャンピオン,2020.07.28,72,6908,79.1,139
4299,新潟サンライズゴルフコース,西,ベント,バック,2020.07.28,東,ベント,バック,2020.07.28,72,6744,78.2,137
4300,新潟サンライズゴルフコース,西,ベント,レギュラー,2020.07.28,東,ベント,レギュラー,2020.07.28,72,6253,75.4,131
4301,新潟サンライズゴルフコース,西,ベント,レディース,2020.07.28,東,ベント,レディース,2020.07.28,72,5418,70.3,121
4302,新津カントリークラブ,OUT,ベント,バック,2019.08.08,IN,ベント,バック,2019.08.08,72,6623,78.6,144
4303,新津カントリークラブ,OUT,ベント,レギュラー,2019.08.08,IN,ベント,レギュラー,2019.08.08,72,6317,76.9,140
4304,新津カントリークラブ,OUT,ベント,フロント1,2019.08.08,IN,ベント,フロント1,2019.08.08,72,5969,74.9,136
4305,新津カントリークラブ,OUT,ベント,フロント2,2019.08.08,IN,ベント,フロント2,2019.08.08,72,5475,72.1,130
4306,新津カントリークラブ,OUT,ベント,フロント3,2019.08.08,IN,ベント,フロント3,2019.08.08,72,5127,70.1,126
4307,日本海カントリークラブ,西,ベント,フルバック,2019.08.09,中,ベント,フルバック,2019.08.09,72,6754,79.2,138
4308,日本海カントリークラブ,西,ベント,バック,2019.08.09,中,ベント,バック,2019.08.09,72,6440,77.3,135
4309,日本海カントリークラブ,西,ベント,レギュラー,2019.08.09,中,ベント,レギュラー,2019.08.09,72,6105,75.3,131
4310,日本海カントリークラブ,西,ベント,フロント,2019.08.09,中,ベント,フロント,2019.08.09,72,5745,73.0,127
4311,日本海カントリークラブ,西,ベント,レディース,2019.08.09,中,ベント,レディース,2019.08.09,72,5351,70.8,122
4312,日本海カントリークラブ,西,ベント,競技 黒,2019.08.09,中,ベント,競技 黒,2019.08.09,72,6545,78.0,136
4313,日本海カントリークラブ,西,ベント,競技 青,2019.08.09,中,ベント,競技 青,2019.08.09,72,6262,76.3,133
4314,日本海カントリークラブ,西,ベント,競技 金,2019.08.09,中,ベント,競技 金,2019.08.09,72,5648,72.5,126
4315,日本海カントリークラブ,西,ベント,競技 赤,2019.08.09,中,ベント,競技 赤,2019.08.09,72,5351,70.8,122
4316,日本海カントリークラブ,中,ベント,フルバック,2019.08.09,東,ベント,フルバック,2019.08.09,72,6956,80.1,137
4317,日本海カントリークラブ,中,ベント,バック,2019.08.09,東,ベント,バック,2019.08.09,72,6598,78.0,132
4318,日本海カントリークラブ,中,ベント,レギュラー,2019.08.09,東,ベント,レギュラー,2019.08.09,72,6218,75.7,128
4319,日本海カントリークラブ,中,ベント,フロント,2019.08.09,東,ベント,フロント,2019.08.09,72,5732,72.7,122
4320,日本海カントリークラブ,中,ベント,レディース,2019.08.09,東,ベント,レディース,2019.08.09,72,5427,70.9,118
4321,日本海カントリークラブ,中,ベント,競技 黒,2019.08.09,東,ベント,競技 黒,2019.08.09,72,6655,78.4,133
4322,日本海カントリークラブ,中,ベント,競技 青,2019.08.09,東,ベント,競技 青,2019.08.09,72,6302,76.3,129
4323,日本海カントリークラブ,中,ベント,競技 金,2019.08.09,東,ベント,競技 金,2019.08.09,72,5663,72.3,121
4324,日本海カントリークラブ,中,ベント,競技 赤,2019.08.09,東,ベント,競技 赤,2019.08.09,72,5427,70.9,118
4325,日本海カントリークラブ,東,ベント,フルバック,2019.08.09,西,ベント,フルバック,2019.08.09,72,6802,79.5,139
4326,日本海カントリークラブ,東,ベント,バック,2019.08.09,西,ベント,バック,2019.08.09,72,6528,77.9,136
4327,日本海カントリークラブ,東,ベント,レギュラー,2019.08.09,西,ベント,レギュラー,2019.08.09,72,6145,75.6,131
4328,日本海カントリークラブ,東,ベント,フロント,2019.08.09,西,ベント,フロント,2019.08.09,72,5773,73.3,127
4329,日本海カントリークラブ,東,ベント,レディース,2019.08.09,西,ベント,レディース,2019.08.09,72,5480,71.5,124
4330,日本海カントリークラブ,東,ベント,競技 黒,2019.08.09,西,ベント,競技 黒,2019.08.09,72,6560,78.2,136
4331,日本海カントリークラブ,東,ベント,競技 青,2019.08.09,西,ベント,競技 青,2019.08.09,72,6282,76.4,134
4332,日本海カントリークラブ,東,ベント,競技 金,2019.08.09,西,ベント,競技 金,2019.08.09,72,5705,73.0,126
4333,日本海カントリークラブ,東,ベント,競技 赤,2019.08.09,西,ベント,競技 赤,2019.08.09,72,5480,71.5,124
4334,ノーブルウッドゴルフクラブ,OUT,ベント,バック,2019.04.18,IN,ベント,バック,2019.04.18,72,7087,80.3,144
4335,ノーブルウッドゴルフクラブ,OUT,ベント,レギュラー,2019.04.18,IN,ベント,レギュラー,2019.04.18,72,6506,77.1,137
4336,ノーブルウッドゴルフクラブ,OUT,ベント,フロント1,2019.04.18,IN,ベント,フロント1,2019.04.18,72,5989,74.3,130
4337,フォレストカントリー倶楽部,東OUT,メイン,バック,2019.04.18,東イン,メイン,バック,2019.04.18,72,7050,79.7,142
4338,フォレストカントリー倶楽部,東OUT,メイン,レギュラー,2019.04.18,東イン,メイン,レギュラー,2019.04.18,72,6540,76.9,137
4339,フォレストカントリー倶楽部,東OUT,メイン,フロント1,2019.04.18,東イン,メイン,フロント1,2019.04.18,72,5982,73.6,131
4340,フォレストカントリー倶楽部,東OUT,メイン,フロント2,2019.04.18,東イン,メイン,フロント2,2019.04.18,72,5403,70.3,124
4341,フォレストカントリー倶楽部,東OUT,メイン,フロント3,2019.04.18,東イン,メイン,フロント3,2019.04.18,72,5337,69.9,123
4342,フォレストカントリー倶楽部,東OUT,サブ,バック,2019.04.18,東イン,サブ,バック,2019.04.18,72,6819,78.5,139
4343,フォレストカントリー倶楽部,東OUT,サブ,レギュラー,2019.04.18,東イン,サブ,レギュラー,2019.04.18,72,6309,75.6,133
4344,フォレストカントリー倶楽部,東OUT,サブ,フロント1,2019.04.18,東イン,サブ,フロント1,2019.04.18,72,5751,72.4,128
4345,フォレストカントリー倶楽部,東OUT,サブ,フロント2,2019.04.18,東イン,サブ,フロント2,2019.04.18,72,5174,69.3,121
4346,フォレストカントリー倶楽部,東OUT,サブ,フロント3,2019.04.18,東イン,サブ,フロント3,2019.04.18,72,5108,68.6,121
4347,フォレストカントリー倶楽部,西OUT,メイン,フルバック,2015.04.28,西イン,メイン,フルバック,2015.04.28,72,6754,78.7,136
4348,フォレストカントリー倶楽部,西OUT,メイン,バック,2015.04.28,西イン,メイン,バック,2015.04.28,72,6679,78.3,135
4349,フォレストカントリー倶楽部,西OUT,メイン,レギュラー,2015.04.28,西イン,メイン,レギュラー,2015.04.28,72,6273,75.9,131
4350,フォレストカントリー倶楽部,西OUT,メイン,フロント1,2015.04.28,西イン,メイン,フロント1,2015.04.28,72,5818,73.2,127
4351,フォレストカントリー倶楽部,西OUT,メイン,フロント2,2015.04.28,西イン,メイン,フロント2,2015.04.28,72,5660,72.2,125
4352,フォレストカントリー倶楽部,西OUT,メイン,レディース,2015.04.28,西イン,メイン,レディース,2015.04.28,72,5660,72.0,124
4353,フォレストカントリー倶楽部,西OUT,サブ,フルバック,2015.04.28,西イン,サブ,フルバック,2015.04.28,72,6573,77.8,134
4354,フォレストカントリー倶楽部,西OUT,サブ,バック,2015.04.28,西イン,サブ,バック,2015.04.28,72,6499,77.4,133
4355,フォレストカントリー倶楽部,西OUT,サブ,レギュラー,2015.04.28,西イン,サブ,レギュラー,2015.04.28,72,6095,74.9,129
4356,フォレストカントリー倶楽部,西OUT,サブ,フロント1,2015.04.28,西イン,サブ,フロント1,2015.04.28,72,5627,72.3,124
4357,フォレストカントリー倶楽部,西OUT,サブ,フロント2,2015.04.28,西イン,サブ,フロント2,2015.04.28,72,5469,71.2,122
4358,フォレストカントリー倶楽部,西OUT,サブ,レディース,2015.04.28,西イン,サブ,レディース,2015.04.28,72,5469,71.0,122
4359,松ヶ峯カントリー倶楽部,妙高,ベント,バック,2006.03.16,黒姫,ベント,バック,2006.03.16,72,6636,76.1,137
4360,松ヶ峯カントリー倶楽部,妙高,ベント,レギュラー_,2006.03.16,黒姫,ベント,レギュラー,2006.03.16,72,6163,73.5,130
4361,松ヶ峯カントリー倶楽部,妙高,ベント,フロント1_,2006.03.16,黒姫,ベント,フロント1_,2006.03.16,72,5959,72.3,126
4362,松ヶ峯カントリー倶楽部,妙高,ベント,フロント2_,2006.03.16,黒姫,ベント,フロント2,2006.03.16,72,5251,68.8,117
4363,松ヶ峯カントリー倶楽部,黒姫,ベント,バック_,2006.03.16,神奈,ベント,バック,2006.03.16,72,6707,76.4,137
4364,松ヶ峯カントリー倶楽部,黒姫,ベント,レギュラー,2006.03.16,神奈,ベント,レギュラー,2006.03.16,72,6174,73.4,129
4365,松ヶ峯カントリー倶楽部,黒姫,ベント,フロント1,2006.03.16,神奈,ベント,フロント1,2006.03.16,72,5885,71.8,125
4366,松ヶ峯カントリー倶楽部,黒姫,ベント,フロント2_,2006.03.16,神奈,ベント,フロント2_,2006.03.16,72,5278,69.0,117
4367,松ヶ峯カントリー倶楽部,神奈,ベント,バック,2006.03.16,妙高,ベント,バック_,2006.03.16,72,6701,76.5,137
4368,松ヶ峯カントリー倶楽部,神奈,ベント,レギュラー_,2006.03.16,妙高,ベント,レギュラー,2006.03.16,72,6201,73.8,131
4369,松ヶ峯カントリー倶楽部,神奈,ベント,フロント1,2006.03.16,妙高,ベント,フロント1,2006.03.16,72,5976,72.5,127
4370,松ヶ峯カントリー倶楽部,神奈,ベント,フロント2,2006.03.16,妙高,ベント,フロント2,2006.03.16,72,5137,68.4,116
4371,妙高カントリークラブ,OUT,ベント,アスリート,2020.07.30,IN,ベント,アスリート,2020.07.30,72,6554,78.2,142
4372,妙高カントリークラブ,OUT,ベント,バック,2020.07.30,IN,ベント,バック,2020.07.30,72,6456,77.1,142
4373,妙高カントリークラブ,OUT,ベント,レギュラー,2020.07.30,IN,ベント,レギュラー,2020.07.30,72,5954,74.1,136
4374,妙高カントリークラブ,OUT,ベント,シルバー,2020.07.30,IN,ベント,シルバー,2020.07.30,72,5695,72.6,133
4375,妙高カントリークラブ,OUT,ベント,ゴールド,2020.07.30,IN,ベント,ゴールド,2020.07.30,72,5232,70.0,126
4376,妙高カントリークラブ,OUT,ベント,レディース,2020.07.30,IN,ベント,レディース,2020.07.30,72,5127,69.1,126
4377,妙高高原ゴルフ倶楽部,OUT,ベント,チャンピオン,2016.05.10,IN,ベント,チャンピオン,2016.05.10,72,6957,79.3,145
4378,妙高高原ゴルフ倶楽部,OUT,ベント,バック,2016.05.10,IN,ベント,バック,2016.05.10,72,6428,76.4,140
4379,妙高高原ゴルフ倶楽部,OUT,ベント,レギュラー,2016.05.10,IN,ベント,レギュラー,2016.05.10,72,6136,74.9,136
4380,妙高高原ゴルフ倶楽部,OUT,ベント,フロント1,2016.05.10,IN,ベント,フロント1,2016.05.10,72,5695,72.4,132
4381,妙高高原ゴルフ倶楽部,OUT,ベント,レディース,2016.05.10,IN,ベント,レディース,2016.05.10,72,5013,68.7,124
4382,妙高サンシャインゴルフ倶楽部,OUT,ベント,バック,2010.09.03,IN,ベント,バック,2010.09.03,72,6906,77.8,141
4383,妙高サンシャインゴルフ倶楽部,OUT,ベント,レギュラー,2010.09.03,IN,ベント,レギュラー,2010.09.03,72,6327,74.7,133
4384,妙高サンシャインゴルフ倶楽部,OUT,ベント,フロント1,2010.09.03,IN,ベント,フロント1,2010.09.03,72,5871,72.3,126
4385,妙高サンシャインゴルフ倶楽部,OUT,ベント,フロント2,2010.09.03,IN,ベント,フロント2,2010.09.03,72,5123,68.8,117
4386,湯田上カントリークラブ,護摩堂,ベント,バック,2016.08.02,紫陽花,ベント,バック,2016.08.02,72,6516,76.9,135
4387,湯田上カントリークラブ,護摩堂,ベント,レギュラー,2016.08.02,紫陽花,ベント,レギュラー,2016.08.02,72,6239,75.4,132
4388,湯田上カントリークラブ,護摩堂,ベント,フロント1,2016.08.02,紫陽花,ベント,フロント1,2016.08.02,72,5962,73.9,129
4389,湯田上カントリークラブ,護摩堂,ベント,レディース,2016.08.02,紫陽花,ベント,レディース,2016.08.02,72,5352,70.6,122
4390,湯田上カントリークラブ,紫陽花,ベント,バック,2016.08.02,信濃川,ベント,バック,2016.08.02,72,6743,78.1,141
4391,湯田上カントリークラブ,紫陽花,ベント,レギュラー,2016.08.02,信濃川,ベント,レギュラー,2016.08.02,72,6405,76.3,137
4392,湯田上カントリークラブ,紫陽花,ベント,フロント1,2016.08.02,信濃川,ベント,フロント1,2016.08.02,72,6081,74.5,134
4393,湯田上カントリークラブ,紫陽花,ベント,レディース,2016.08.02,信濃川,ベント,レディース,2016.08.02,72,5247,70.0,124
4394,湯田上カントリークラブ,信濃川,ベント,バック,2016.08.02,護摩堂,ベント,バック,2016.08.02,72,6613,77.2,134
4395,湯田上カントリークラブ,信濃川,ベント,レギュラー,2016.08.02,護摩堂,ベント,レギュラー,2016.08.02,72,6234,75.1,130
4396,湯田上カントリークラブ,信濃川,ベント,フロント1,2016.08.02,護摩堂,ベント,フロント1,2016.08.02,72,6141,74.6,129
4397,湯田上カントリークラブ,信濃川,ベント,レディース,2016.08.02,護摩堂,ベント,レディース,2016.08.02,72,5373,70.4,119
